"wrkstat","hrs1","marital","sibs","childs","age","educ","paeduc","maeduc","degree","sex","race","born","income","rincome","size","grass","postlife","happy","hapmar","life","coneduc","conpress","conmedic","contv","weekswrk","satjob","richwork","sexeduc","tvhours","hrsrelax","mntlhlth"
"Retired",33,"Married",2,2,26,5,9,5,"Graduate","MALE","Other","NO","$25,000 or more","$25000 OR MORE",39,"Should be legal","YES","Not too happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",9,14,21
"Working full time",41,"Married",11,3,11,9,5,1,"High school","MALE","White","NO","$25,000 or more","$25000 OR MORE",117,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",13,1,4
"Working part time",49,"Married",2,1,54,5,20,6,"Bachelor's","FEMALE","White","YES","$7,000 to $7,999","$4000 TO 4999",10,"Should not be legal","NO","Very happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"A little dissatisfied","Continue to work","Favor",12,4,2
"Working full time",63,"Married",15,3,17,9,13,7,"High school","FEMALE","Other","NO","$25,000 or more","$25000 OR MORE",67,"Should be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",40,"A little dissatisfied","Continue to work","Favor",12,15,6
"Working part time",54,"Divorced",18,3,39,21,7,9,"High school","MALE","Black","YES","$25,000 or more","$20000 - 24999",21,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","A GREAT DEAL",40,"Very satisfied","Continue to work","Favor",1,15,18
"Retired",38,"Married",15,4,14,9,5,5,"High school","MALE","Other","YES","$1,000 to $2,999","$25000 OR MORE",2696,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"A little dissatisfied","Continue to work","Favor",2,2,1
"Working full time",28,"Never married",2,1,35,5,11,3,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",14,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Very satisfied","Stop working","Favor",7,10,16
"In school",49,"Divorced",6,1,21,9,20,5,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",1526,"Should not be legal","YES","Very happy","PRETTY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","HARDLY ANY","ONLY SOME",42,"Moderately satisfied","Stop working","Favor",2,15,1
"Working full time",33,"Never married",2,1,9,9,5,11,"Bachelor's","MALE","White","YES","$25,000 or more","$20000 - 24999",13,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","A GREAT DEAL",42,"Very satisfied","Continue to work","Favor",1,17,2
"Working full time",54,"Never married",11,3,26,10,5,7,"Graduate","MALE","White","YES","$25,000 or more","$20000 - 24999",44,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Stop working","Favor",9,15,1
"Working full time",33,"Never married",11,1,52,11,5,7,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",67,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","A GREAT DEAL","ONLY SOME",30,"A little dissatisfied","Stop working","Favor",2,14,1
"Working part time",32,"Divorced",2,1,8,7,7,8,"High school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",714,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Very dissatisfied","Continue to work","Favor",9,3,13
"Working full time",33,"Never married",11,4,31,11,14,8,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",16,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",2,16,1
"Working part time",33,"Divorced",16,3,57,8,5,6,"Bachelor's","MALE","Other","YES","$25,000 or more","$25000 OR MORE",193,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","A GREAT DEAL","ONLY SOME",39,"Moderately satisfied","Stop working","Favor",9,1,1
"Keeping house",71,"Divorced",5,3,53,5,20,5,"Graduate","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",71,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","A GREAT DEAL",40,"Very satisfied","Stop working","Oppose",9,10,1
"Working full time",63,"Married",17,2,28,12,9,20,"Graduate","MALE","White","YES","$25,000 or more","$25000 OR MORE",14,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",26,"Moderately satisfied","Continue to work","Favor",1,1,1
"Working full time",24,"Never married",11,3,36,9,5,9,"High school","MALE","Black","YES","$25,000 or more","$10000 - 14999",49,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",12,2,1
"Unemployed, laid off, looking for work",33,"Married",2,1,33,5,5,17,"Graduate","MALE","White","YES","$25,000 or more","LT $1000",124,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"A little dissatisfied","Stop working","Favor",1,14,1
"Retired",33,"Never married",15,2,71,5,9,16,"Bachelor's","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",29,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Continue to work","Oppose",9,10,1
"Working full time",28,"Married",2,3,57,7,11,5,"High school","MALE","White","YES","$25,000 or more","$10000 - 14999",118,"Should be legal","YES","Pretty happy","NOT TOO HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",42,"A little dissatisfied","Continue to work","Oppose",9,15,1
"Working part time",33,"Married",16,3,34,11,9,8,"Graduate","FEMALE","White","YES","$25,000 or more","$20000 - 24999",40,"Should be legal","NO","Pretty happy","PRETTY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","HARDLY ANY",36,"Moderately satisfied","Continue to work","Favor",14,15,1
"Unemployed, laid off, looking for work",29,"Divorced",15,2,10,7,5,6,"Graduate","FEMALE","Other","YES","$25,000 or more","$20000 - 24999",319,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",41,"Very satisfied","Continue to work","Favor",2,1,2
"Working full time",49,"Separated",11,2,41,7,7,9,"Bachelor's","MALE","White","NO","$25,000 or more","$25000 OR MORE",57,"Should not be legal","YES","Pretty happy","NOT TOO HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",1,16,8
"Keeping house",44,"Widowed",1,3,44,5,5,7,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",11,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","HARDLY ANY","A GREAT DEAL",42,"A little dissatisfied","Continue to work","Favor",2,2,1
"Working full time",33,"Divorced",16,4,47,6,7,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",29,"Should be legal","NO","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Stop working","Oppose",13,1,1
"Working full time",48,"Married",2,1,11,9,5,20,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$3000 TO 3999",946,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","ONLY SOME","A GREAT DEAL",42,"Very dissatisfied","Stop working","Favor",13,14,1
"With a job, but not at work because of temporary illness, vacation, strike",44,"Married",18,4,67,11,21,9,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$20000 - 24999",12,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","A GREAT DEAL","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",9,16,11
"Working full time",31,"Divorced",16,1,38,11,5,5,"High school","FEMALE","Other","YES","$25,000 or more","$25000 OR MORE",105,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",12,2,21
"In school",33,"Married",11,1,17,9,18,5,"Bachelor's","MALE","White","YES","$25,000 or more","$15000 - 19999",36,"Should not be legal","YES","Very happy","PRETTY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",38,"Moderately satisfied","Stop working","Favor",16,2,16
"Working part time",38,"Married",15,3,9,7,4,4,"High school","MALE","White","YES","$7,000 to $7,999","$8000 TO 9999",48,"Should be legal","NO","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","HARDLY ANY","HARDLY ANY",1,"Moderately satisfied","Stop working","Favor",2,6,1
"Working full time",33,"Never married",11,2,28,7,6,7,"Bachelor's","FEMALE","White","YES","$15,000 to $19,999","$25000 OR MORE",15,"Should be legal","NO","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Stop working","Oppose",1,16,1
"Working full time",44,"Widowed",11,1,60,21,5,18,"Bachelor's","FEMALE","White","YES","$20,000 to $24,999","$10000 - 14999",41,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Stop working","Favor",2,14,15
"With a job, but not at work because of temporary illness, vacation, strike",35,"Never married",2,2,29,11,5,5,"High school","MALE","Other","NO","$25,000 or more","$25000 OR MORE",90,"Should not be legal","NO","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"A little dissatisfied","Continue to work","Favor",12,14,1
"Working part time",55,"Married",4,3,18,10,5,5,"High school","MALE","Other","NO","$15,000 to $19,999","$25000 OR MORE",4,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",30,"Very satisfied","Continue to work","Favor",2,16,11
"Working full time",48,"Never married",2,3,31,14,5,5,"Graduate","MALE","Other","YES","$25,000 or more","$15000 - 19999",67,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",2,2,1
"Unemployed, laid off, looking for work",58,"Never married",17,1,2,5,14,9,"High school","MALE","White","YES","$5,000 to $5,999","$25000 OR MORE",285,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Stop working","Favor",2,10,1
"Working full time",33,"Married",15,2,15,9,9,5,"Associate/junior college","MALE","White","YES","$20,000 to $24,999","$25000 OR MORE",946,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",41,"Very satisfied","Stop working","Favor",9,15,1
"Working part time",13,"Widowed",2,3,53,9,5,21,"Graduate","FEMALE","Other","NO","$15,000 to $19,999","$20000 - 24999",117,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","HARDLY ANY","ONLY SOME",1,"Very dissatisfied","Continue to work","Favor",17,16,1
"Keeping house",44,"Married",21,2,62,8,21,18,"High school","MALE","Black","NO","$25,000 or more","$25000 OR MORE",600,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",9,16,1
"Working full time",61,"Never married",2,3,29,9,8,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",39,"Should be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",9,14,1
"Retired",33,"Never married",11,3,33,9,7,5,"Graduate","MALE","White","YES","$25,000 or more","$25000 OR MORE",44,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,15,1
"Keeping house",33,"Married",2,3,8,9,5,7,"Graduate","FEMALE","White","YES","$25,000 or more","$3000 TO 3999",1,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","ONLY SOME",35,"Very satisfied","Stop working","Favor",14,2,5
"Keeping house",41,"Married",2,4,59,5,9,4,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$7000 TO 7999",1307,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","ONLY SOME",44,"A little dissatisfied","Continue to work","Favor",9,14,2
"Retired",44,"Married",2,6,63,11,5,3,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",32,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",9,15,11
"With a job, but not at work because of temporary illness, vacation, strike",33,"Never married",18,7,5,5,5,5,"Associate/junior college","MALE","White","YES","$20,000 to $24,999","$10000 - 14999",32,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",38,"Very satisfied","Stop working","Favor",13,16,1
"Unemployed, laid off, looking for work",33,"Married",16,1,23,9,20,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",1,"Should not be legal","YES","Not too happy","VERY HAPPY","Routine","HARDLY ANY","A GREAT DEAL","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",2,14,1
"Keeping house",50,"Divorced",11,3,37,5,14,5,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",4,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",14,10,1
"Working full time",25,"Married",18,3,27,9,9,5,"Bachelor's","MALE","Black","NO","$25,000 or more","$25000 OR MORE",125,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",1,10,11
"Working full time",51,"Married",17,4,43,9,9,14,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",30,"Should not be legal","YES","Very happy","PRETTY HAPPY","Routine","HARDLY ANY","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",12,17,2
"Other",24,"Never married",17,4,2,6,20,7,"High school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",319,"Should be legal","YES","Very happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",2,17,1
"Working full time",48,"Never married",2,3,8,14,18,9,"High school","MALE","Other","NO","$25,000 or more","$20000 - 24999",245,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","HARDLY ANY","A GREAT DEAL",1,"Very satisfied","Continue to work","Favor",11,1,16
"In school",2,"Divorced",15,1,33,4,5,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",6,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","ONLY SOME",40,"Moderately satisfied","Stop working","Favor",12,2,4
"Working part time",44,"Never married",16,1,10,6,18,9,"High school","MALE","Black","YES","$25,000 or more","$15000 - 19999",49,"Should be legal","YES","Very happy","VERY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",14,15,1
"Working part time",31,"Widowed",16,2,20,5,5,1,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",25,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","HARDLY ANY","ONLY SOME",42,"Very satisfied","Stop working","Favor",9,14,1
"Working full time",54,"Married",2,4,15,9,5,16,"High school","FEMALE","White","YES","$25,000 or more","$4000 TO 4999",4,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME",42,"A little dissatisfied","Continue to work","Favor",9,15,3
"Working full time",54,"Married",17,5,36,7,20,3,"Less than high school","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",1307,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,10,1
"Working full time",68,"Married",1,2,31,7,8,9,"Bachelor's","MALE","White","YES","$15,000 to $19,999","$10000 - 14999",117,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",9,10,1
"Retired",44,"Married",16,1,47,9,9,20,"Bachelor's","FEMALE","Black","YES","$25,000 or more","$3000 TO 3999",325,"Should not be legal","NO","Not too happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME",1,"Very satisfied","Continue to work","Favor",13,2,3
"Working full time",33,"Married",11,2,43,4,20,21,"Associate/junior college","MALE","White","YES","$25,000 or more","$3000 TO 3999",64,"Should be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",1,10,3
"Working full time",33,"Married",15,1,16,5,5,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",69,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",14,15,1
"Working full time",7,"Married",15,1,69,7,7,10,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$1000 TO 2999",28,"Should not be legal","NO","Pretty happy","PRETTY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",10,10,6
"Working full time",38,"Married",17,1,16,5,5,7,"Bachelor's","FEMALE","Black","NO","$25,000 or more","$25000 OR MORE",117,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",1,15,3
"Working full time",13,"Widowed",3,4,16,5,3,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",39,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",12,18,1
"Working full time",33,"Widowed",1,2,46,5,6,21,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",14,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Very satisfied","Stop working","Favor",13,15,1
"Working full time",13,"Married",21,3,30,5,4,18,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",40,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",40,"Moderately satisfied","Continue to work","Favor",2,14,1
"Keeping house",21,"Married",19,5,20,9,5,7,"Less than high school","MALE","White","YES","$25,000 or more","$25000 OR MORE",1198,"Should be legal","YES","Not too happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",35,"Moderately satisfied","Continue to work","Favor",9,14,21
"Working full time",3,"Married",15,3,42,14,18,5,"Graduate","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",260,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",19,"Very satisfied","Continue to work","Favor",2,16,3
"Retired",33,"Widowed",17,1,47,9,14,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",12,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",18,"Very satisfied","Continue to work","Favor",9,1,21
"Working full time",44,"Never married",11,3,1,5,5,7,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",3793,"Should be legal","NO","Pretty happy","NOT TOO HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Stop working","Favor",13,10,1
"Working full time",7,"Never married",19,3,40,11,9,5,"High school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",741,"Should be legal","NO","Very happy","VERY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","ONLY SOME","HARDLY ANY",35,"Moderately satisfied","Continue to work","Favor",9,16,4
"Working full time",13,"Married",11,3,27,9,11,5,"Bachelor's","MALE","White","YES","$25,000 or more","$20000 - 24999",198,"Should not be legal","NO","Very happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","A GREAT DEAL","ONLY SOME",14,"Very satisfied","Stop working","Favor",12,17,16
"Retired",28,"Divorced",1,3,54,5,9,19,"Bachelor's","FEMALE","White","YES","$25,000 or more","$15000 - 19999",30,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME",23,"Moderately satisfied","Stop working","Favor",16,16,2
"Other",38,"Married",15,5,21,18,11,9,"Less than high school","MALE","White","YES","$20,000 to $24,999","$25000 OR MORE",48,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Very dissatisfied","Continue to work","Favor",14,15,1
