"wrkstat","hrs1","marital","sibs","childs","age","educ","paeduc","maeduc","degree","sex","race","born","income","rincome","size","grass","postlife","happy","hapmar","life","coneduc","conpress","conmedic","contv","weekswrk","satjob","richwork","sexeduc","tvhours","hrsrelax","mntlhlth"
"Retired",54,"Divorced",17,4,28,9,16,7,"High school","FEMALE","White","YES","$15,000 to $19,999","LT $1000",4,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",14,7,1
"Working full time",33,"Widowed",2,1,32,6,5,7,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",64,"Should not be legal","YES","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Stop working","Favor",2,14,1
"Retired",28,"Divorced",1,3,54,5,9,19,"Bachelor's","FEMALE","White","YES","$25,000 or more","$15000 - 19999",30,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME",23,"Moderately satisfied","Stop working","Favor",16,16,2
"Working full time",44,"Divorced",2,2,20,12,9,5,"Graduate","FEMALE","White","YES","$25,000 or more","$15000 - 19999",11,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Stop working","Favor",9,14,1
"Working part time",25,"Married",11,5,59,6,19,3,"High school","FEMALE","White","YES","$25,000 or more","$1000 TO 2999",11,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","A GREAT DEAL",1,"Very satisfied","Continue to work","Favor",13,15,2
"Working full time",44,"Never married",16,4,39,8,5,20,"High school","FEMALE","White","YES","$25,000 or more","$6000 TO 6999",144,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","A GREAT DEAL",1,"Very satisfied","Continue to work","Favor",15,2,1
"Working part time",33,"Never married",11,1,25,12,7,3,"Graduate","MALE","White","YES","$25,000 or more","$15000 - 19999",8175,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",40,"Very satisfied","Continue to work","Favor",2,19,1
"Working full time",28,"Married",11,3,25,9,5,9,"Bachelor's","MALE","White","YES","$25,000 or more","$15000 - 19999",14,"Should not be legal","YES","Very happy","PRETTY HAPPY","Routine","HARDLY ANY","HARDLY ANY","HARDLY ANY","ONLY SOME",42,"Very satisfied","Continue to work","Favor",2,18,1
"Working full time",58,"Married",11,2,41,5,5,9,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",3,"Should not be legal","NO","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",13,14,1
"Working full time",37,"Never married",16,4,1,9,9,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",6,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","ONLY SOME","HARDLY ANY",9,"Very satisfied","Continue to work","Favor",12,14,3
"Working full time",33,"Never married",11,4,8,7,5,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",134,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","HARDLY ANY",4,"A little dissatisfied","Continue to work","Favor",9,15,1
"Working full time",33,"Widowed",1,2,46,5,6,21,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",14,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Very satisfied","Stop working","Favor",13,15,1
"Retired",24,"Married",18,3,18,14,5,5,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",16,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",2,3,21
"Working full time",54,"Married",17,2,42,7,9,11,"Associate/junior college","MALE","White","YES","$25,000 or more","$25000 OR MORE",40,"Should not be legal","NO","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",5,1,21
"Working full time",37,"Married",2,3,60,11,9,7,"Bachelor's","MALE","White","NO","$25,000 or more","$25000 OR MORE",44,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME",32,"Very satisfied","Continue to work","Favor",13,16,1
"Working full time",24,"Divorced",21,1,50,9,9,5,"Less than high school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",618,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Continue to work","Oppose",2,16,1
"Working full time",7,"Married",15,1,69,7,7,10,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$1000 TO 2999",28,"Should not be legal","NO","Pretty happy","PRETTY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",10,10,6
"Working full time",33,"Divorced",16,4,25,10,14,9,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",69,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",24,"Moderately satisfied","Continue to work","Favor",9,1,1
"Retired",44,"Married",2,6,63,11,5,3,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",32,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",9,15,11
"Other",33,"Married",2,3,48,7,18,11,"Less than high school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",24,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","A GREAT DEAL","HARDLY ANY",40,"Very satisfied","Stop working","Favor",17,15,1
"Working full time",33,"Married",1,1,29,11,20,9,"High school","MALE","White","YES","$25,000 or more","$10000 - 14999",8175,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME",29,"Very satisfied","Stop working","Favor",9,14,1
"Working part time",38,"Widowed",2,2,54,14,9,5,"Graduate","FEMALE","White","YES","$25,000 or more","$20000 - 24999",14,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"A little dissatisfied","Stop working","Favor",2,14,1
"Retired",8,"Never married",11,3,12,8,1,5,"High school","FEMALE","White","YES","$25,000 or more","$20000 - 24999",95,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Very satisfied","Continue to work","Oppose",1,15,3
"Working full time",63,"Married",11,1,31,9,4,7,"Graduate","FEMALE","White","YES","$20,000 to $24,999","$10000 - 14999",43,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","A GREAT DEAL","ONLY SOME","ONLY SOME",42,"Very satisfied","Stop working","Favor",15,2,21
"Unemployed, laid off, looking for work",33,"Married",11,1,10,5,5,20,"High school","MALE","White","NO","$25,000 or more","$4000 TO 4999",325,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Stop working","Favor",12,15,1
"Working part time",33,"Divorced",15,1,38,10,5,5,"Associate/junior college","MALE","White","YES","$25,000 or more","$25000 OR MORE",11,"Should not be legal","YES","Not too happy","PRETTY HAPPY","Exciting","HARDLY ANY","ONLY SOME","HARDLY ANY","A GREAT DEAL",1,"Very satisfied","Stop working","Favor",15,14,14
"Working full time",65,"Never married",15,4,42,8,11,7,"Bachelor's","MALE","White","YES","$25,000 or more","LT $1000",1446,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","ONLY SOME",40,"A little dissatisfied","Continue to work","Favor",9,1,1
"Working full time",25,"Married",11,3,15,6,9,7,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",6,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Stop working","Favor",2,19,3
"Retired",33,"Never married",11,3,44,5,4,7,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",25,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","ONLY SOME","HARDLY ANY",12,"Moderately satisfied","Stop working","Favor",15,10,1
"Working full time",61,"Divorced",17,5,36,5,11,5,"Less than high school","FEMALE","Other","NO","$25,000 or more","$25000 OR MORE",336,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"A little dissatisfied","Continue to work","Favor",12,14,1
"Working full time",33,"Never married",11,1,43,9,7,1,"Graduate","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",245,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","ONLY SOME","HARDLY ANY",42,"Very dissatisfied","Continue to work","Favor",15,17,1
"Working part time",33,"Married",2,2,28,8,5,11,"Graduate","MALE","White","YES","$25,000 or more","$25000 OR MORE",44,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",42,"A little dissatisfied","Stop working","Favor",9,15,1
"Retired",18,"Never married",15,8,40,10,5,1,"High school","MALE","Other","YES","$25,000 or more","$7000 TO 7999",1307,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Stop working","Favor",9,16,1
"Working full time",24,"Never married",11,1,10,11,10,5,"Bachelor's","FEMALE","White","YES","$20,000 to $24,999","$25000 OR MORE",618,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Stop working","Favor",15,19,3
"Working full time",33,"Married",21,3,31,7,21,5,"Bachelor's","MALE","White","NO","$20,000 to $24,999","$8000 TO 9999",30,"Should be legal","NO","Not too happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","HARDLY ANY",39,"A little dissatisfied","Stop working","Favor",9,2,1
"Working full time",31,"Divorced",11,1,33,21,5,5,"Associate/junior college","MALE","Other","NO","$25,000 or more","$20000 - 24999",144,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Routine","HARDLY ANY","HARDLY ANY","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,16,15
"Keeping house",49,"Married",16,5,21,5,9,5,"Less than high school","FEMALE","White","NO","$25,000 or more","$10000 - 14999",95,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Very satisfied","Stop working","Oppose",2,19,1
"Working full time",29,"Married",2,4,58,7,9,7,"High school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",166,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","HARDLY ANY","ONLY SOME","A GREAT DEAL","A GREAT DEAL",1,"Moderately satisfied","Continue to work","Favor",12,15,1
"Working part time",13,"Never married",18,7,5,5,7,5,"Associate/junior college","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",1526,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",8,"A little dissatisfied","Continue to work","Favor",9,10,1
"Working full time",53,"Divorced",19,5,20,6,5,7,"High school","FEMALE","Other","YES","$8,000 to $9,999","$10000 - 14999",43,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",38,"Moderately satisfied","Continue to work","Favor",13,16,3
"Working full time",41,"Divorced",2,1,48,9,14,7,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",621,"Should not be legal","YES","Not too happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","HARDLY ANY","ONLY SOME",21,"Very satisfied","Continue to work","Favor",9,14,1
"Working full time",24,"Married",8,4,52,9,18,5,"High school","MALE","White","NO","$25,000 or more","$25000 OR MORE",336,"Should not be legal","YES","Very happy","PRETTY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","HARDLY ANY",1,"Moderately satisfied","Stop working","Favor",2,2,18
"With a job, but not at work because of temporary illness, vacation, strike",60,"Married",18,2,23,9,9,16,"High school","FEMALE","White","YES","$25,000 or more","$10000 - 14999",64,"Should not be legal","NO","Very happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",12,17,3
"Keeping house",38,"Widowed",2,2,57,18,9,5,"Graduate","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",336,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME",30,"Moderately satisfied","Stop working","Favor",9,14,15
"Working full time",28,"Married",2,3,25,8,9,18,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",600,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME",42,"Very satisfied","Stop working","Favor",9,17,16
"Working part time",7,"Widowed",16,2,58,8,14,5,"Bachelor's","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",43,"Should not be legal","NO","Not too happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Continue to work","Favor",13,10,3
"Keeping house",27,"Married",15,3,23,9,9,5,"High school","MALE","White","YES","$25,000 or more","$15000 - 19999",9,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",14,16,1
"Working full time",33,"Married",15,2,18,9,5,19,"Graduate","MALE","Other","NO","$25,000 or more","$25000 OR MORE",29,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",1,"Moderately satisfied","Continue to work","Favor",9,14,1
"With a job, but not at work because of temporary illness, vacation, strike",33,"Never married",11,1,11,9,3,7,"Graduate","MALE","Other","YES","$25,000 or more","$25000 OR MORE",8175,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME",40,"Very satisfied","Continue to work","Oppose",1,19,3
"Working part time",33,"Never married",15,1,3,7,7,10,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",43,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","A GREAT DEAL","ONLY SOME",1,"Very dissatisfied","Continue to work","Favor",14,10,1
"Retired",24,"Married",15,1,60,5,5,9,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",9,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME",38,"Moderately satisfied","Stop working","Favor",9,14,2
"Working full time",13,"Married",2,3,2,4,5,5,"High school","FEMALE","White","YES","$20,000 to $24,999","$20000 - 24999",64,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Dull","A GREAT DEAL","A GREAT DEAL","ONLY SOME","HARDLY ANY",42,"Very satisfied","Continue to work","Oppose",13,10,1
"Retired",44,"Married",2,3,52,5,14,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",19,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Continue to work","Favor",2,16,9
"Retired",36,"Divorced",11,2,53,11,5,5,"Associate/junior college","MALE","White","NO","$25,000 or more","$10000 - 14999",75,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME",42,"Very satisfied","Continue to work","Favor",1,2,18
"Working full time",28,"Never married",1,1,12,11,5,9,"Bachelor's","MALE","Other","NO","$20,000 to $24,999","$25000 OR MORE",14,"Should be legal","NO","Very happy","VERY HAPPY","Dull","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",26,"Very satisfied","Continue to work","Favor",12,14,1
"Working full time",33,"Never married",11,2,28,7,6,7,"Bachelor's","FEMALE","White","YES","$15,000 to $19,999","$25000 OR MORE",15,"Should be legal","NO","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Stop working","Oppose",1,16,1
"Retired",30,"Never married",3,5,19,9,14,5,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",137,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very dissatisfied","Stop working","Favor",2,10,1
"Working full time",33,"Widowed",16,5,45,20,5,5,"Less than high school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",24,"Should be legal","YES","Not too happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",40,"Moderately satisfied","Continue to work","Favor",17,16,1
"Working full time",33,"Married",15,1,6,14,5,11,"Bachelor's","FEMALE","Other","NO","$25,000 or more","$25000 OR MORE",1526,"Should not be legal","YES","Not too happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",12,16,2
"Working full time",24,"Widowed",16,3,34,10,11,5,"Bachelor's","MALE","White","YES","$8,000 to $9,999","$10000 - 14999",3,"Should not be legal","YES","Pretty happy","VERY HAPPY","Dull","ONLY SOME","HARDLY ANY","ONLY SOME","A GREAT DEAL",1,"Moderately satisfied","Continue to work","Favor",9,10,1
"Keeping house",41,"Married",2,4,59,5,9,4,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$7000 TO 7999",1307,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","ONLY SOME",44,"A little dissatisfied","Continue to work","Favor",9,14,2
"Retired",8,"Married",18,3,59,8,21,10,"Associate/junior college","FEMALE","Other","NO","$3,000 to $3,999","$15000 - 19999",49,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","HARDLY ANY","A GREAT DEAL",1,"Very satisfied","Continue to work","Favor",9,19,1
"Retired",44,"Separated",17,1,28,7,10,4,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",16,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",1,1,15
"Working full time",33,"Married",16,5,50,7,5,5,"Graduate","MALE","White","YES","$20,000 to $24,999","LT $1000",16,"Should not be legal","YES","Very happy","VERY HAPPY","Dull","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",12,10,1
"Retired",33,"Divorced",17,1,53,18,5,20,"High school","FEMALE","White","YES","$10,000 to $14,999","$5000 TO 5999",41,"Should be legal","YES","Very happy","NOT TOO HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME",42,"Very dissatisfied","Stop working","Favor",14,2,1
"With a job, but not at work because of temporary illness, vacation, strike",33,"Never married",16,1,26,7,5,5,"Associate/junior college","MALE","White","YES","$25,000 or more","$25000 OR MORE",14,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL",42,"Very satisfied","Continue to work","Favor",12,14,4
"Unemployed, laid off, looking for work",42,"Married",17,3,63,9,5,7,"High school","FEMALE","Other","NO","$25,000 or more","$25000 OR MORE",2099,"Should not be legal","NO","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",2,9,1
"Retired",30,"Never married",15,4,13,5,21,20,"High school","FEMALE","Black","YES","$7,000 to $7,999","$25000 OR MORE",16,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",9,15,1
"Keeping house",17,"Divorced",17,3,16,5,15,20,"Graduate","FEMALE","Black","NO","$10,000 to $14,999","$3000 TO 3999",166,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME",1,"Very satisfied","Continue to work","Favor",18,16,1
"Working part time",24,"Separated",19,1,41,7,5,7,"High school","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",3793,"Should not be legal","YES","Not too happy","VERY HAPPY","Exciting","HARDLY ANY","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",12,10,18
"Working full time",58,"Married",16,1,30,3,5,5,"High school","MALE","Other","YES","$25,000 or more","$10000 - 14999",144,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,1,5
"Working full time",33,"Never married",2,1,9,9,5,11,"Bachelor's","MALE","White","YES","$25,000 or more","$20000 - 24999",13,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","A GREAT DEAL",42,"Very satisfied","Continue to work","Favor",1,17,2
"Working full time",29,"Separated",16,4,37,9,3,5,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",336,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","ONLY SOME","HARDLY ANY",30,"A little dissatisfied","Stop working","Favor",9,2,1
