"wrkstat","hrs1","marital","sibs","childs","age","educ","paeduc","maeduc","degree","sex","race","born","income","rincome","size","grass","postlife","happy","hapmar","life","coneduc","conpress","conmedic","contv","weekswrk","satjob","richwork","sexeduc","tvhours","hrsrelax","mntlhlth"
"Working full time",33,"Widowed",7,3,44,11,5,5,"Less than high school","FEMALE","Other","YES","$25,000 or more","$25000 OR MORE",4,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",3,"Very satisfied","Continue to work","Favor",9,16,7
"Unemployed, laid off, looking for work",18,"Married",11,4,20,7,8,13,"Bachelor's","MALE","White","YES","$25,000 or more","$3000 TO 3999",2696,"Should be legal","YES","Not too happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Continue to work","Favor",9,10,1
"Retired",33,"Divorced",11,2,26,14,7,5,"Associate/junior college","MALE","White","YES","$25,000 or more","$8000 TO 9999",19,"Should be legal","YES","Not too happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Very dissatisfied","Stop working","Favor",9,17,11
"Working full time",49,"Divorced",15,2,16,5,5,20,"Associate/junior college","FEMALE","White","YES","$10,000 to $14,999","$25000 OR MORE",49,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,14,1
"Keeping house",44,"Divorced",2,3,71,20,5,18,"High school","FEMALE","White","YES","$15,000 to $19,999","$25000 OR MORE",600,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",13,10,1
"Working part time",44,"Married",2,3,44,7,5,5,"High school","FEMALE","White","YES","$25,000 or more","$15000 - 19999",4,"Should not be legal","NO","Pretty happy","PRETTY HAPPY","Exciting","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Stop working","Favor",9,14,4
"Working full time",48,"Never married",2,3,8,14,18,9,"High school","MALE","Other","NO","$25,000 or more","$20000 - 24999",245,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","HARDLY ANY","A GREAT DEAL",1,"Very satisfied","Continue to work","Favor",11,1,16
"Retired",33,"Divorced",16,7,52,16,10,7,"Bachelor's","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",399,"Should be legal","NO","Not too happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",38,"Very dissatisfied","Continue to work","Favor",2,19,5
"Working full time",24,"Married",11,1,17,7,7,5,"High school","MALE","White","YES","$25,000 or more","$3000 TO 3999",30,"Should be legal","NO","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",2,10,1
"Working full time",44,"Married",2,3,22,9,5,5,"Bachelor's","FEMALE","White","YES","$25,000 or more","$15000 - 19999",16,"Should be legal","YES","Pretty happy","NOT TOO HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",30,"Moderately satisfied","Continue to work","Favor",13,2,6
"Working full time",33,"Divorced",19,3,22,7,18,1,"High school","FEMALE","White","YES","$25,000 or more","$15000 - 19999",29,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","A GREAT DEAL",42,"Very satisfied","Continue to work","Favor",15,14,6
"Working full time",40,"Never married",17,1,14,11,5,9,"High school","FEMALE","Black","YES","$25,000 or more","$7000 TO 7999",9,"Should be legal","YES","Very happy","NOT TOO HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"A little dissatisfied","Continue to work","Favor",14,2,4
"Retired",46,"Married",11,1,37,9,9,21,"High school","MALE","White","YES","$10,000 to $14,999","$25000 OR MORE",63,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,14,6
"Working full time",4,"Never married",15,1,57,5,11,5,"High school","MALE","Black","YES","$20,000 to $24,999","$25000 OR MORE",319,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",13,10,5
"Keeping house",33,"Married",21,5,24,5,6,5,"Bachelor's","MALE","White","YES","$8,000 to $9,999","$3000 TO 3999",1,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME",14,"Very satisfied","Continue to work","Favor",9,14,1
"Working part time",33,"Never married",1,5,18,6,7,9,"High school","MALE","White","YES","$25,000 or more","$15000 - 19999",11,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Stop working","Favor",2,10,6
"Working full time",28,"Never married",1,1,12,11,5,9,"Bachelor's","MALE","Other","NO","$20,000 to $24,999","$25000 OR MORE",14,"Should be legal","NO","Very happy","VERY HAPPY","Dull","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",26,"Very satisfied","Continue to work","Favor",12,14,1
"Retired",44,"Never married",19,5,41,5,5,9,"Less than high school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",10,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",15,"Very satisfied","Continue to work","Favor",3,16,3
"Working part time",13,"Widowed",2,3,53,9,5,21,"Graduate","FEMALE","Other","NO","$15,000 to $19,999","$20000 - 24999",117,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","HARDLY ANY","ONLY SOME",1,"Very dissatisfied","Continue to work","Favor",17,16,1
"Working full time",28,"Never married",11,3,7,5,17,11,"High school","FEMALE","Other","YES","$25,000 or more","$25000 OR MORE",8,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",2,10,1
"Working full time",31,"Never married",17,1,18,9,6,5,"Less than high school","MALE","White","YES","$25,000 or more","$25000 OR MORE",11,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",1,"Very satisfied","Continue to work","Favor",3,10,18
"Unemployed, laid off, looking for work",42,"Married",17,3,63,9,5,7,"High school","FEMALE","Other","NO","$25,000 or more","$25000 OR MORE",2099,"Should not be legal","NO","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",2,9,1
"Retired",24,"Married",15,1,60,5,5,9,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",9,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME",38,"Moderately satisfied","Stop working","Favor",9,14,2
"With a job, but not at work because of temporary illness, vacation, strike",24,"Married",17,3,32,9,10,9,"Associate/junior college","FEMALE","Other","NO","$25,000 or more","$25000 OR MORE",40,"Should be legal","YES","Not too happy","PRETTY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",14,17,5
"Working full time",30,"Married",2,2,40,8,14,7,"High school","MALE","White","YES","$25,000 or more","$10000 - 14999",6,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","A GREAT DEAL","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Continue to work","Favor",14,17,11
"Working full time",63,"Married",15,3,17,9,13,7,"High school","FEMALE","Other","NO","$25,000 or more","$25000 OR MORE",67,"Should be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",40,"A little dissatisfied","Continue to work","Favor",12,15,6
"Working full time",41,"Married",11,3,11,9,5,1,"High school","MALE","White","NO","$25,000 or more","$25000 OR MORE",117,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",13,1,4
"Retired",25,"Married",1,3,38,7,18,5,"High school","MALE","White","YES","$25,000 or more","$10000 - 14999",64,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",14,2,1
"Working full time",33,"Married",11,3,37,9,13,5,"Graduate","MALE","White","YES","$25,000 or more","$1000 TO 2999",602,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","ONLY SOME","HARDLY ANY",30,"Very satisfied","Continue to work","Favor",12,1,1
"Keeping house",36,"Married",18,3,53,10,5,18,"High school","MALE","White","YES","$10,000 to $14,999","$8000 TO 9999",93,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",30,"Very satisfied","Continue to work","Favor",14,15,15
"Working full time",13,"Married",11,1,54,9,5,9,"Bachelor's","FEMALE","White","YES","$25,000 or more","$7000 TO 7999",9,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",13,2,1
"Retired",35,"Divorced",11,2,58,10,5,8,"Bachelor's","MALE","White","YES","$25,000 or more","$20000 - 24999",2,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","HARDLY ANY",1,"A little dissatisfied","Stop working","Oppose",1,1,1
"Retired",29,"Never married",2,5,37,7,5,5,"High school","MALE","White","YES","$25,000 or more","$4000 TO 4999",9,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",12,16,1
"Keeping house",27,"Married",15,3,23,9,9,5,"High school","MALE","White","YES","$25,000 or more","$15000 - 19999",9,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",14,16,1
"Retired",33,"Never married",2,9,8,12,11,9,"Bachelor's","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",621,"Should be legal","NO","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",1,"Very satisfied","Continue to work","Favor",13,16,3
"Working full time",38,"Married",17,3,39,5,20,4,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",27,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","HARDLY ANY","ONLY SOME","A GREAT DEAL","A GREAT DEAL",42,"Very satisfied","Continue to work","Favor",9,14,1
"Working full time",44,"Never married",2,3,1,7,5,7,"High school","FEMALE","White","YES","$20,000 to $24,999","$7000 TO 7999",63,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",5,"A little dissatisfied","Continue to work","Favor",2,15,1
"Working full time",44,"Widowed",11,1,60,21,5,18,"Bachelor's","FEMALE","White","YES","$20,000 to $24,999","$10000 - 14999",41,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Stop working","Favor",2,14,15
"Working full time",38,"Married",2,4,23,11,3,5,"Bachelor's","FEMALE","Other","NO","$25,000 or more","$25000 OR MORE",3793,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"Very satisfied","Stop working","Favor",9,16,1
"Working full time",24,"Never married",16,1,56,7,18,7,"High school","FEMALE","Other","YES","$25,000 or more","$25000 OR MORE",32,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",41,"Very satisfied","Continue to work","Oppose",12,2,1
"Retired",24,"Divorced",15,1,48,9,9,5,"Graduate","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",44,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Continue to work","Oppose",5,14,1
"Working full time",51,"Married",15,6,26,6,5,3,"Bachelor's","FEMALE","White","NO","$15,000 to $19,999","$25000 OR MORE",44,"Should not be legal","YES","Very happy","NOT TOO HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",9,15,1
"Working part time",18,"Married",15,3,41,6,18,21,"Graduate","MALE","White","YES","$25,000 or more","$7000 TO 7999",16,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",14,5,1
"Retired",61,"Separated",15,5,29,5,5,5,"High school","FEMALE","White","YES","$20,000 to $24,999","$25000 OR MORE",41,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","A GREAT DEAL","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",12,15,1
"Working full time",18,"Never married",2,1,36,11,7,5,"Bachelor's","MALE","Other","NO","$15,000 to $19,999","$25000 OR MORE",3793,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",12,19,3
"With a job, but not at work because of temporary illness, vacation, strike",33,"Married",1,2,13,9,15,19,"Bachelor's","MALE","Black","YES","$25,000 or more","$25000 OR MORE",117,"Should be legal","YES","Very happy","VERY HAPPY","Routine","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME",16,"Moderately satisfied","Continue to work","Favor",13,2,1
"Keeping house",54,"Married",18,4,34,7,5,5,"High school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",10,"Should be legal","NO","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"A little dissatisfied","Continue to work","Oppose",9,16,1
"In school",29,"Separated",11,1,27,8,3,5,"Associate/junior college","FEMALE","Black","YES","$25,000 or more","$20000 - 24999",60,"Should be legal","YES","Not too happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",10,"Moderately satisfied","Continue to work","Favor",12,1,11
"Unemployed, laid off, looking for work",33,"Married",16,3,37,9,5,5,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",13,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME",40,"Very satisfied","Continue to work","Favor",2,10,1
"Working part time",54,"Never married",11,2,46,9,21,20,"Less than high school","FEMALE","Other","YES","$25,000 or more","$25000 OR MORE",2099,"Should be legal","NO","Pretty happy","PRETTY HAPPY","Routine","HARDLY ANY","HARDLY ANY","HARDLY ANY","HARDLY ANY",1,"Moderately satisfied","Stop working","Favor",15,19,5
"Working full time",44,"Married",2,4,31,9,5,18,"Bachelor's","MALE","Other","NO","$25,000 or more","$25000 OR MORE",43,"Should not be legal","NO","Pretty happy","PRETTY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","HARDLY ANY",42,"A little dissatisfied","Continue to work","Favor",2,2,11
"Keeping house",28,"Never married",11,3,15,9,5,7,"High school","MALE","White","YES","$25,000 or more","$20000 - 24999",336,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","HARDLY ANY",42,"A little dissatisfied","Continue to work","Oppose",12,17,1
"With a job, but not at work because of temporary illness, vacation, strike",38,"Never married",15,4,45,12,20,18,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",70,"Should not be legal","NO","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Stop working","Favor",9,15,3
"Working full time",33,"Never married",11,1,10,14,20,20,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",1526,"Should be legal","NO","Not too happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",40,"Very satisfied","Continue to work","Favor",9,15,21
"Working full time",33,"Never married",17,1,43,5,5,8,"High school","FEMALE","Other","YES","$25,000 or more","$8000 TO 9999",48,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",12,15,1
"Retired",33,"Married",2,2,26,5,9,5,"Graduate","MALE","Other","NO","$25,000 or more","$25000 OR MORE",39,"Should be legal","YES","Not too happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",9,14,21
"Retired",67,"Never married",11,5,23,16,12,11,"High school","MALE","Other","NO","$25,000 or more","$25000 OR MORE",399,"Should be legal","YES","Not too happy","PRETTY HAPPY","Exciting","HARDLY ANY","ONLY SOME","A GREAT DEAL","HARDLY ANY",38,"Very satisfied","Stop working","Favor",2,10,21
"Working full time",7,"Never married",19,3,40,11,9,5,"High school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",741,"Should be legal","NO","Very happy","VERY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","ONLY SOME","HARDLY ANY",35,"Moderately satisfied","Continue to work","Favor",9,16,4
"Retired",33,"Never married",2,1,17,5,9,7,"Graduate","MALE","White","YES","$25,000 or more","$25000 OR MORE",2696,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"Very satisfied","Stop working","Favor",2,2,21
"Working full time",38,"Divorced",15,4,39,14,9,7,"Bachelor's","FEMALE","White","YES","$25,000 or more","$15000 - 19999",602,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",9,16,1
"Unemployed, laid off, looking for work",24,"Separated",17,4,29,5,9,4,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",6,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",2,15,1
"Retired",47,"Never married",2,5,10,8,5,4,"Bachelor's","FEMALE","White","YES","Under $1,000","$25000 OR MORE",16,"Should not be legal","YES","Very happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",39,"Very satisfied","Continue to work","Favor",2,10,1
"Retired",54,"Never married",1,3,68,10,7,13,"Graduate","MALE","White","YES","$25,000 or more","$25000 OR MORE",10,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",13,6,1
"Working full time",44,"Married",2,1,23,9,5,18,"Bachelor's","FEMALE","White","YES","$25,000 or more","$3000 TO 3999",602,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","HARDLY ANY","ONLY SOME",1,"Moderately satisfied","Stop working","Favor",12,3,3
"Retired",28,"Divorced",15,3,54,9,20,9,"Graduate","FEMALE","White","YES","$25,000 or more","$20000 - 24999",4,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",3,1,6
"Working full time",34,"Widowed",19,2,42,8,20,17,"Associate/junior college","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",32,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","HARDLY ANY","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",2,2,1
"Working full time",10,"Widowed",17,6,56,14,7,11,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",621,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Very satisfied","Stop working","Favor",14,14,1
"Working full time",33,"Married",15,2,15,9,9,5,"Associate/junior college","MALE","White","YES","$20,000 to $24,999","$25000 OR MORE",946,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",41,"Very satisfied","Stop working","Favor",9,15,1
"Retired",44,"Married",2,6,63,11,5,3,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",32,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",9,15,11
"Working part time",54,"Married",11,5,45,7,7,9,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",29,"Should not be legal","NO","Very happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","HARDLY ANY","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",9,10,1
"Retired",29,"Divorced",15,4,29,5,7,5,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",21,"Should be legal","NO","Very happy","PRETTY HAPPY","Routine","ONLY SOME","A GREAT DEAL","A GREAT DEAL","HARDLY ANY",1,"Moderately satisfied","Continue to work","Favor",2,16,3
"Working full time",33,"Married",17,1,12,10,7,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",69,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","HARDLY ANY",40,"Very satisfied","Stop working","Favor",2,14,1
"Working full time",24,"Never married",4,4,8,8,21,6,"High school","FEMALE","Black","YES","$1,000 to $2,999","$25000 OR MORE",714,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",7,"Very satisfied","Stop working","Favor",9,17,6
