"wrkstat","hrs1","marital","sibs","childs","age","educ","paeduc","maeduc","degree","sex","race","born","income","rincome","size","grass","postlife","happy","hapmar","life","coneduc","conpress","conmedic","contv","weekswrk","satjob","richwork","sexeduc","tvhours","hrsrelax","mntlhlth"
"Working full time",63,"Married",17,2,28,12,9,20,"Graduate","MALE","White","YES","$25,000 or more","$25000 OR MORE",14,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",26,"Moderately satisfied","Continue to work","Favor",1,1,1
"Keeping house",33,"Never married",2,3,57,9,3,5,"High school","MALE","White","YES","$10,000 to $14,999","$25000 OR MORE",8,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","HARDLY ANY",44,"Very satisfied","Stop working","Favor",2,4,21
"Working full time",53,"Divorced",19,5,20,6,5,7,"High school","FEMALE","Other","YES","$8,000 to $9,999","$10000 - 14999",43,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",38,"Moderately satisfied","Continue to work","Favor",13,16,3
"Working full time",21,"Never married",11,1,24,9,1,20,"Bachelor's","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",8175,"Should not be legal","NO","Pretty happy","PRETTY HAPPY","Routine","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME",1,"Very satisfied","Continue to work","Favor",12,15,1
"Keeping house",2,"Divorced",15,4,37,8,20,5,"Bachelor's","FEMALE","Black","YES","$20,000 to $24,999","$25000 OR MORE",90,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","A GREAT DEAL","A GREAT DEAL","HARDLY ANY","ONLY SOME",42,"Very satisfied","Continue to work","Favor",2,16,5
"Working part time",57,"Separated",17,3,11,21,7,5,"High school","FEMALE","Black","YES","$8,000 to $9,999","$25000 OR MORE",8175,"Should be legal","YES","Not too happy","PRETTY HAPPY","Dull","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME",17,"Moderately satisfied","Continue to work","Favor",2,19,1
"Working part time",13,"Never married",18,7,5,5,7,5,"Associate/junior college","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",1526,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",8,"A little dissatisfied","Continue to work","Favor",9,10,1
"Retired",33,"Married",19,2,46,20,3,20,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",6,"Should be legal","YES","Not too happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",17,14,15
"Working full time",54,"Never married",16,3,8,7,6,18,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",11,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",2,14,1
"Retired",35,"Divorced",11,2,58,10,5,8,"Bachelor's","MALE","White","YES","$25,000 or more","$20000 - 24999",2,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","HARDLY ANY",1,"A little dissatisfied","Stop working","Oppose",1,1,1
"Working full time",58,"Separated",11,1,17,10,18,9,"High school","MALE","Other","NO","$25,000 or more","$10000 - 14999",4,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","ONLY SOME",42,"A little dissatisfied","Continue to work","Favor",13,17,6
"Keeping house",24,"Never married",17,1,18,8,9,14,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",8175,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","HARDLY ANY","ONLY SOME","A GREAT DEAL","HARDLY ANY",42,"A little dissatisfied","Continue to work","Oppose",12,16,1
"Working full time",38,"Never married",20,7,41,9,21,7,"High school","MALE","White","YES","$25,000 or more","$20000 - 24999",3,"Should not be legal","YES","Very happy","PRETTY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"A little dissatisfied","Continue to work","Favor",9,2,2
"Working full time",31,"Separated",11,3,23,10,18,14,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",4,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",9,14,3
"Keeping house",44,"Divorced",11,2,27,18,8,12,"Associate/junior college","MALE","White","YES","$25,000 or more","$15000 - 19999",4,"Should be legal","NO","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",37,"Very satisfied","Continue to work","Favor",12,10,13
"Keeping house",33,"Married",17,1,17,7,21,5,"Less than high school","FEMALE","Other","NO","$25,000 or more","$25000 OR MORE",2099,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","HARDLY ANY",25,"Very satisfied","Continue to work","Favor",1,17,1
"With a job, but not at work because of temporary illness, vacation, strike",54,"Divorced",20,3,71,5,5,5,"Less than high school","FEMALE","Other","NO","$25,000 or more","$25000 OR MORE",399,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","A GREAT DEAL",1,"Moderately satisfied","Continue to work","Oppose",12,10,1
"Unemployed, laid off, looking for work",58,"Never married",2,1,17,6,15,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",65,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",2,10,1
"Working full time",33,"Married",15,3,22,4,2,6,"High school","MALE","White","YES","$6,000 to $6,999","$25000 OR MORE",19,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"Very satisfied","Continue to work","Favor",9,14,1
"Keeping house",7,"Never married",11,5,11,5,5,17,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",74,"Should be legal","YES","Not too happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","HARDLY ANY","A GREAT DEAL",42,"Moderately satisfied","Continue to work","Favor",12,14,11
"Working part time",25,"Married",17,3,44,5,9,20,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",28,"Should not be legal","NO","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Stop working","Favor",14,14,21
"Working full time",33,"Never married",16,3,7,9,7,4,"Less than high school","FEMALE","White","YES","$20,000 to $24,999","$25000 OR MORE",90,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",2,15,1
"Working full time",58,"Married",11,2,41,5,5,9,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",3,"Should not be legal","NO","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",13,14,1
"Working full time",70,"Never married",15,1,35,11,9,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",1446,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","A GREAT DEAL",1,"Very satisfied","Continue to work","Favor",9,3,5
"Working full time",41,"Divorced",2,1,48,9,14,7,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",621,"Should not be legal","YES","Not too happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","HARDLY ANY","ONLY SOME",21,"Very satisfied","Continue to work","Favor",9,14,1
"Working full time",33,"Never married",17,1,25,5,5,5,"High school","MALE","White","YES","$25,000 or more","$10000 - 14999",19,"Should not be legal","YES","Not too happy","VERY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",12,18,1
"Working full time",54,"Married",2,4,15,9,5,16,"High school","FEMALE","White","YES","$25,000 or more","$4000 TO 4999",4,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME",42,"A little dissatisfied","Continue to work","Favor",9,15,3
"Keeping house",44,"Married",15,3,24,8,20,5,"High school","FEMALE","Other","YES","$25,000 or more","$10000 - 14999",3793,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","A GREAT DEAL","ONLY SOME",35,"Moderately satisfied","Continue to work","Favor",9,14,4
"Working full time",24,"Married",1,3,60,8,6,15,"Associate/junior college","FEMALE","Other","NO","$25,000 or more","$25000 OR MORE",46,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",12,14,1
"Unemployed, laid off, looking for work",33,"Married",11,5,4,5,5,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",92,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Stop working","Favor",13,15,1
"Working part time",33,"Never married",11,1,27,9,5,5,"Bachelor's","MALE","White","NO","$25,000 or more","$20000 - 24999",1446,"Should not be legal","YES","Not too happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",28,"A little dissatisfied","Stop working","Favor",2,16,1
"Keeping house",62,"Never married",17,1,49,5,5,11,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",319,"Should not be legal","YES","Not too happy","VERY HAPPY","Dull","ONLY SOME","ONLY SOME","A GREAT DEAL","A GREAT DEAL",42,"Moderately satisfied","Continue to work","Favor",13,15,3
"In school",7,"Never married",2,1,9,7,9,13,"Bachelor's","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",84,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Continue to work","Favor",1,19,8
"Working full time",10,"Widowed",17,6,56,14,7,11,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",621,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Very satisfied","Stop working","Favor",14,14,1
"Working full time",8,"Divorced",11,2,39,4,6,7,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",19,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",1,"Moderately satisfied","Continue to work","Favor",2,1,16
"Other",54,"Married",16,1,29,6,9,1,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",44,"Should be legal","NO","Pretty happy","PRETTY HAPPY","Routine","HARDLY ANY","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Stop working","Favor",17,1,1
"Working part time",38,"Widowed",2,2,54,14,9,5,"Graduate","FEMALE","White","YES","$25,000 or more","$20000 - 24999",14,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"A little dissatisfied","Stop working","Favor",2,14,1
"Working full time",49,"Never married",15,1,17,14,12,11,"Graduate","MALE","White","YES","$25,000 or more","$25000 OR MORE",14,"Should be legal","YES","Not too happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Stop working","Favor",2,10,4
"Working full time",10,"Divorced",19,3,67,9,7,18,"High school","FEMALE","White","YES","$25,000 or more","$6000 TO 6999",2696,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",14,"Moderately satisfied","Stop working","Favor",9,14,1
"Working full time",38,"Never married",15,3,24,9,5,3,"Associate/junior college","FEMALE","Black","YES","$25,000 or more","$1000 TO 2999",336,"Should be legal","YES","Pretty happy","NOT TOO HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",42,"A little dissatisfied","Continue to work","Favor",14,15,1
"Working full time",38,"Married",2,1,11,7,11,15,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$3000 TO 3999",70,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",35,"Very satisfied","Continue to work","Favor",9,14,8
"Working full time",33,"Married",11,1,48,9,20,5,"High school","FEMALE","White","YES","$25,000 or more","$3000 TO 3999",134,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",35,"Moderately satisfied","Stop working","Favor",2,20,2
"Working part time",34,"Never married",2,3,33,7,5,4,"High school","FEMALE","White","YES","$10,000 to $14,999","$5000 TO 5999",28,"Should be legal","NO","Very happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"A little dissatisfied","Continue to work","Oppose",14,17,1
"Retired",33,"Divorced",11,2,26,14,7,5,"Associate/junior college","MALE","White","YES","$25,000 or more","$8000 TO 9999",19,"Should be legal","YES","Not too happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Very dissatisfied","Stop working","Favor",9,17,11
"Other",24,"Never married",17,4,2,6,20,7,"High school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",319,"Should be legal","YES","Very happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",2,17,1
"Working full time",8,"Married",11,1,52,6,8,5,"High school","MALE","White","YES","$1,000 to $2,999","$25000 OR MORE",26,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",21,"Moderately satisfied","Continue to work","Favor",3,15,1
"Working part time",33,"Married",1,3,29,5,11,9,"Bachelor's","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",1446,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Stop working","Favor",12,17,3
"With a job, but not at work because of temporary illness, vacation, strike",35,"Never married",2,2,29,11,5,5,"High school","MALE","Other","NO","$25,000 or more","$25000 OR MORE",90,"Should not be legal","NO","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"A little dissatisfied","Continue to work","Favor",12,14,1
"Working full time",34,"Never married",11,5,40,6,5,1,"Bachelor's","MALE","Black","YES","$25,000 or more","$25000 OR MORE",2099,"Should not be legal","NO","Very happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME",42,"Very satisfied","Stop working","Favor",1,14,1
"Working full time",31,"Never married",20,5,40,4,5,1,"Less than high school","MALE","Other","NO","$10,000 to $14,999","$25000 OR MORE",462,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","HARDLY ANY","ONLY SOME","A GREAT DEAL","HARDLY ANY",25,"Moderately satisfied","Continue to work","Favor",9,1,1
"Keeping house",44,"Never married",16,7,42,6,9,5,"High school","FEMALE","Black","YES","$25,000 or more","$15000 - 19999",741,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Stop working","Favor",9,15,1
"Keeping house",24,"Divorced",11,4,23,5,5,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",17,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",23,"Moderately satisfied","Continue to work","Favor",17,2,15
"Working part time",33,"Separated",11,4,17,7,5,7,"High school","FEMALE","Other","YES","$25,000 or more","$25000 OR MORE",56,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Continue to work","Favor",12,1,15
"Keeping house",48,"Never married",15,3,47,5,21,3,"Bachelor's","FEMALE","White","YES","$25,000 or more","$10000 - 14999",563,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",1,"Very satisfied","Stop working","Favor",12,15,6
"Retired",63,"Never married",1,4,19,10,20,5,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",46,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",23,"Moderately satisfied","Continue to work","Favor",15,1,1
"Unemployed, laid off, looking for work",25,"Married",15,3,43,5,15,5,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",260,"Should not be legal","NO","Very happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",17,16,2
"Working part time",13,"Married",11,4,31,5,10,1,"High school","FEMALE","White","YES","$25,000 or more","$20000 - 24999",118,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Very satisfied","Continue to work","Favor",2,5,1
"Retired",33,"Never married",11,2,23,9,20,16,"Graduate","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",94,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",2,14,1
"With a job, but not at work because of temporary illness, vacation, strike",38,"Never married",15,1,1,10,5,5,"Less than high school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",105,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","HARDLY ANY","ONLY SOME",40,"Very satisfied","Continue to work","Oppose",13,19,1
"Working part time",44,"Married",15,2,57,14,9,10,"High school","FEMALE","White","YES","$20,000 to $24,999","$25000 OR MORE",40,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","A GREAT DEAL",1,"Very satisfied","Continue to work","Favor",14,19,1
"Working part time",2,"Married",17,3,45,8,5,9,"High school","FEMALE","White","YES","$6,000 to $6,999","$25000 OR MORE",304,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",32,"Moderately satisfied","Continue to work","Favor",17,2,1
"Working part time",54,"Divorced",18,3,39,21,7,9,"High school","MALE","Black","YES","$25,000 or more","$20000 - 24999",21,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","A GREAT DEAL",40,"Very satisfied","Continue to work","Favor",1,15,18
"In school",49,"Divorced",6,1,21,9,20,5,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",1526,"Should not be legal","YES","Very happy","PRETTY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","HARDLY ANY","ONLY SOME",42,"Moderately satisfied","Stop working","Favor",2,15,1
"Keeping house",61,"Married",19,5,44,5,18,5,"Bachelor's","FEMALE","Other","NO","$25,000 or more","$25000 OR MORE",2099,"Should be legal","YES","Pretty happy","NOT TOO HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",1,10,3
"Working full time",54,"Never married",15,1,19,9,9,11,"High school","MALE","Other","NO","$25,000 or more","$25000 OR MORE",2696,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","HARDLY ANY","A GREAT DEAL","A GREAT DEAL","ONLY SOME",40,"Very satisfied","Continue to work","Favor",2,15,1
"Keeping house",27,"Married",15,3,23,9,9,5,"High school","MALE","White","YES","$25,000 or more","$15000 - 19999",9,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",14,16,1
"Working full time",24,"Married",8,4,52,9,18,5,"High school","MALE","White","NO","$25,000 or more","$25000 OR MORE",336,"Should not be legal","YES","Very happy","PRETTY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","HARDLY ANY",1,"Moderately satisfied","Stop working","Favor",2,2,18
"Working full time",33,"Divorced",15,3,42,12,8,5,"Graduate","MALE","White","YES","$20,000 to $24,999","$25000 OR MORE",56,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME",30,"A little dissatisfied","Stop working","Favor",14,16,1
"Working full time",28,"Never married",11,3,7,5,17,11,"High school","FEMALE","Other","YES","$25,000 or more","$25000 OR MORE",8,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",2,10,1
"Working part time",41,"Married",15,2,28,9,5,5,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",13,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","HARDLY ANY","HARDLY ANY",42,"Moderately satisfied","Stop working","Favor",15,15,1
"Working full time",31,"Divorced",11,1,33,21,5,5,"Associate/junior college","MALE","Other","NO","$25,000 or more","$20000 - 24999",144,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Routine","HARDLY ANY","HARDLY ANY","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,16,15
"Working full time",25,"Married",18,3,27,9,9,5,"Bachelor's","MALE","Black","NO","$25,000 or more","$25000 OR MORE",125,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",1,10,11
"Working full time",33,"Married",1,1,31,6,7,18,"High school","FEMALE","White","YES","$25,000 or more","$20000 - 24999",7,"Should not be legal","NO","Very happy","PRETTY HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME",42,"A little dissatisfied","Continue to work","Favor",9,2,1
