"wrkstat","hrs1","marital","sibs","childs","age","educ","paeduc","maeduc","degree","sex","race","born","income","rincome","size","grass","postlife","happy","hapmar","life","coneduc","conpress","conmedic","contv","weekswrk","satjob","richwork","sexeduc","tvhours","hrsrelax","mntlhlth"
"Working full time",4,"Never married",15,1,57,5,11,5,"High school","MALE","Black","YES","$20,000 to $24,999","$25000 OR MORE",319,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",13,10,5
"Keeping house",28,"Never married",17,4,15,5,1,7,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",7,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","HARDLY ANY","ONLY SOME","HARDLY ANY","A GREAT DEAL",26,"Very dissatisfied","Continue to work","Favor",9,16,4
"Working full time",10,"Divorced",19,3,67,9,7,18,"High school","FEMALE","White","YES","$25,000 or more","$6000 TO 6999",2696,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",14,"Moderately satisfied","Stop working","Favor",9,14,1
"Keeping house",50,"Divorced",11,3,37,5,14,5,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",4,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",14,10,1
"Working part time",33,"Divorced",11,3,8,9,8,7,"High school","MALE","White","YES","$20,000 to $24,999","$20000 - 24999",1307,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",9,2,19
"Working full time",44,"Never married",15,1,4,7,20,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",9,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","ONLY SOME",40,"Moderately satisfied","Continue to work","Favor",4,10,1
"Working part time",24,"Married",11,1,51,9,6,1,"Graduate","FEMALE","White","YES","$10,000 to $14,999","$5000 TO 5999",67,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,1,3
"Working full time",33,"Married",16,5,50,7,5,5,"Graduate","MALE","White","YES","$20,000 to $24,999","LT $1000",16,"Should not be legal","YES","Very happy","VERY HAPPY","Dull","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",12,10,1
"Working full time",41,"Married",11,3,11,9,5,1,"High school","MALE","White","NO","$25,000 or more","$25000 OR MORE",117,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",13,1,4
"Retired",17,"Married",20,4,53,5,9,4,"Bachelor's","MALE","Other","NO","$25,000 or more","$25000 OR MORE",260,"Should be legal","NO","Not too happy","PRETTY HAPPY","Exciting","A GREAT DEAL","A GREAT DEAL","ONLY SOME","A GREAT DEAL",35,"Very satisfied","Stop working","Favor",9,16,1
"Retired",25,"Widowed",16,2,45,5,9,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",11,"Should not be legal","NO","Very happy","VERY HAPPY","Exciting","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",3,2,5
"Working full time",13,"Never married",2,5,49,7,16,5,"High school","FEMALE","White","YES","$25,000 or more","$10000 - 14999",19,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME",42,"Very satisfied","Continue to work","Favor",2,18,1
"Working full time",24,"Never married",11,1,10,11,10,5,"Bachelor's","FEMALE","White","YES","$20,000 to $24,999","$25000 OR MORE",618,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Stop working","Favor",15,19,3
"Keeping house",71,"Divorced",5,3,53,5,20,5,"Graduate","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",71,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","A GREAT DEAL",40,"Very satisfied","Stop working","Oppose",9,10,1
"Working part time",18,"Married",15,3,41,6,18,21,"Graduate","MALE","White","YES","$25,000 or more","$7000 TO 7999",16,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",14,5,1
"Unemployed, laid off, looking for work",29,"Divorced",15,2,10,7,5,6,"Graduate","FEMALE","Other","YES","$25,000 or more","$20000 - 24999",319,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",41,"Very satisfied","Continue to work","Favor",2,1,2
"Keeping house",33,"Widowed",2,4,60,9,9,9,"High school","FEMALE","White","YES","$25,000 or more","$3000 TO 3999",28,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",30,"Moderately satisfied","Continue to work","Favor",1,3,2
"Working full time",33,"Married",2,4,45,5,9,5,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",118,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","HARDLY ANY","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",14,18,1
"Working full time",28,"Divorced",11,1,25,10,19,9,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",1,"Should not be legal","NO","Very happy","VERY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","ONLY SOME","ONLY SOME",42,"Very satisfied","Stop working","Favor",12,16,1
"Working full time",33,"Married",2,4,43,9,8,18,"Graduate","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",439,"Should be legal","NO","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","A GREAT DEAL",1,"Very satisfied","Continue to work","Favor",14,19,1
"Retired",33,"Never married",17,3,48,6,9,7,"Bachelor's","FEMALE","Black","YES","$15,000 to $19,999","$25000 OR MORE",67,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","ONLY SOME","HARDLY ANY",11,"Moderately satisfied","Continue to work","Favor",12,2,4
"Working full time",13,"Married",18,1,32,10,7,5,"Less than high school","MALE","Other","NO","$25,000 or more","$25000 OR MORE",74,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",1,15,1
"Keeping house",19,"Divorced",2,1,11,5,7,7,"Associate/junior college","MALE","White","YES","$25,000 or more","$25000 OR MORE",118,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Stop working","Favor",14,15,3
"Retired",31,"Never married",15,5,68,5,21,5,"Bachelor's","FEMALE","Black","YES","$25,000 or more","$20000 - 24999",39,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","A GREAT DEAL","ONLY SOME","HARDLY ANY","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",2,17,1
"Working full time",28,"Never married",11,4,43,5,5,5,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",336,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",9,17,6
"Retired",33,"Widowed",2,3,65,20,12,20,"Less than high school","MALE","White","NO","$25,000 or more","$25000 OR MORE",17,"Should be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","A GREAT DEAL","HARDLY ANY",42,"Very dissatisfied","Continue to work","Favor",2,16,1
"Keeping house",33,"Married",2,3,8,9,5,7,"Graduate","FEMALE","White","YES","$25,000 or more","$3000 TO 3999",1,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","ONLY SOME",35,"Very satisfied","Stop working","Favor",14,2,5
"Keeping house",37,"Married",2,3,19,9,5,9,"Graduate","MALE","White","YES","$25,000 or more","$25000 OR MORE",3793,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Stop working","Favor",9,16,6
"In school",13,"Widowed",15,1,50,5,9,9,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",16,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",14,15,1
"Working full time",44,"Never married",2,3,1,7,5,7,"High school","FEMALE","White","YES","$20,000 to $24,999","$7000 TO 7999",63,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",5,"A little dissatisfied","Continue to work","Favor",2,15,1
"Working part time",21,"Married",16,1,4,5,5,5,"Bachelor's","FEMALE","White","YES","$25,000 or more","$20000 - 24999",29,"Should be legal","YES","Not too happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",1,3,11
"Working part time",41,"Married",15,2,28,9,5,5,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",13,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","HARDLY ANY","HARDLY ANY",42,"Moderately satisfied","Stop working","Favor",15,15,1
"Retired",54,"Married",2,4,32,12,13,9,"High school","MALE","Other","NO","$3,000 to $3,999","$25000 OR MORE",2099,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",38,"Moderately satisfied","Continue to work","Oppose",13,16,1
"Working part time",31,"Never married",15,1,15,8,9,7,"Graduate","FEMALE","Other","YES","$25,000 or more","$10000 - 14999",260,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",12,14,4
"Working part time",7,"Married",15,1,52,7,7,7,"High school","FEMALE","White","YES","$25,000 or more","$5000 TO 5999",19,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Stop working","Favor",2,17,11
"Unemployed, laid off, looking for work",24,"Married",11,3,33,9,18,9,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",117,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",1,"Very satisfied","Stop working","Favor",15,15,21
"Working full time",33,"Married",17,5,4,5,20,5,"Bachelor's","MALE","Black","YES","$25,000 or more","$25000 OR MORE",67,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",26,"Very satisfied","Stop working","Favor",18,16,1
"Working full time",33,"Never married",2,1,9,9,5,11,"Bachelor's","MALE","White","YES","$25,000 or more","$20000 - 24999",13,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","A GREAT DEAL",42,"Very satisfied","Continue to work","Favor",1,17,2
"Working full time",58,"Separated",11,1,17,10,18,9,"High school","MALE","Other","NO","$25,000 or more","$10000 - 14999",4,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","ONLY SOME",42,"A little dissatisfied","Continue to work","Favor",13,17,6
"Retired",33,"Married",19,2,46,20,3,20,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",6,"Should be legal","YES","Not too happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",17,14,15
"Working full time",13,"Separated",21,6,36,3,1,10,"Less than high school","FEMALE","White","YES","$25,000 or more","$7000 TO 7999",1198,"Should be legal","NO","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL",42,"Moderately satisfied","Continue to work","Favor",3,10,1
"With a job, but not at work because of temporary illness, vacation, strike",38,"Divorced",15,1,6,8,10,5,"High school","MALE","White","YES","$25,000 or more","$15000 - 19999",49,"Should be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,16,1
"In school",7,"Never married",2,1,9,7,9,13,"Bachelor's","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",84,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Continue to work","Favor",1,19,8
"Unemployed, laid off, looking for work",33,"Never married",3,3,28,7,5,5,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",8175,"Should be legal","YES","Not too happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,16,1
"Other",44,"Married",6,3,35,15,18,8,"Associate/junior college","FEMALE","Black","YES","$25,000 or more","LT $1000",166,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Very satisfied","Stop working","Favor",17,15,1
"In school",33,"Married",11,1,47,5,5,7,"High school","MALE","White","YES","$25,000 or more","$10000 - 14999",563,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",2,10,1
"Retired",38,"Never married",2,3,8,7,3,14,"High school","FEMALE","Other","YES","$25,000 or more","$25000 OR MORE",124,"Should be legal","NO","Very happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",13,14,1
"Working full time",54,"Married",2,2,22,10,5,5,"Bachelor's","FEMALE","Other","NO","$25,000 or more","$25000 OR MORE",117,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME",1,"Very satisfied","Continue to work","Favor",9,14,15
"Working full time",33,"Married",15,3,20,9,5,5,"Bachelor's","FEMALE","White","YES","$8,000 to $9,999","$25000 OR MORE",9,"Should not be legal","NO","Very happy","VERY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","A GREAT DEAL","HARDLY ANY",1,"Very satisfied","Stop working","Favor",15,10,1
"Working full time",33,"Married",11,2,43,4,20,21,"Associate/junior college","MALE","White","YES","$25,000 or more","$3000 TO 3999",64,"Should be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",1,10,3
"Working full time",33,"Married",16,1,13,5,6,5,"Graduate","FEMALE","Black","YES","$25,000 or more","$10000 - 14999",3,"Should be legal","YES","Very happy","PRETTY HAPPY","Dull","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Stop working","Favor",17,15,1
"Working full time",24,"Married",1,3,60,8,6,15,"Associate/junior college","FEMALE","Other","NO","$25,000 or more","$25000 OR MORE",46,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",12,14,1
"Keeping house",38,"Married",18,2,15,16,6,5,"High school","FEMALE","Other","NO","$25,000 or more","$25000 OR MORE",8175,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","HARDLY ANY","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",13,15,1
"Working full time",33,"Divorced",19,3,22,7,18,1,"High school","FEMALE","White","YES","$25,000 or more","$15000 - 19999",29,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","A GREAT DEAL",42,"Very satisfied","Continue to work","Favor",15,14,6
"Working full time",15,"Widowed",15,1,26,11,20,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",46,"Should not be legal","NO","Pretty happy","PRETTY HAPPY","Routine","HARDLY ANY","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",2,16,1
"Working part time",33,"Never married",2,1,27,5,18,7,"Graduate","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",19,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","HARDLY ANY","ONLY SOME","A GREAT DEAL","HARDLY ANY",35,"Very satisfied","Continue to work","Favor",1,17,11
"With a job, but not at work because of temporary illness, vacation, strike",33,"Married",17,1,70,8,19,21,"High school","MALE","Black","YES","$25,000 or more","$8000 TO 9999",166,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",13,14,1
"Working full time",41,"Divorced",2,1,48,9,14,7,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",621,"Should not be legal","YES","Not too happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","HARDLY ANY","ONLY SOME",21,"Very satisfied","Continue to work","Favor",9,14,1
"Retired",17,"Married",11,7,39,9,5,18,"Associate/junior college","FEMALE","White","YES","$15,000 to $19,999","$25000 OR MORE",93,"Should be legal","YES","Not too happy","VERY HAPPY","Dull","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",12,15,1
"Working full time",38,"Divorced",18,1,39,5,11,15,"High school","MALE","Other","YES","$25,000 or more","$25000 OR MORE",84,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"A little dissatisfied","Continue to work","Favor",17,15,3
"Working full time",35,"Never married",2,1,71,14,15,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",36,"Should be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","A GREAT DEAL",25,"Moderately satisfied","Continue to work","Favor",9,10,14
"Working full time",68,"Married",1,2,31,7,8,9,"Bachelor's","MALE","White","YES","$15,000 to $19,999","$10000 - 14999",117,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",9,10,1
"Working part time",33,"Divorced",15,3,48,9,7,21,"Graduate","FEMALE","White","YES","$8,000 to $9,999","$3000 TO 3999",61,"Should not be legal","YES","Very happy","PRETTY HAPPY","Exciting","A GREAT DEAL","A GREAT DEAL","ONLY SOME","HARDLY ANY",30,"Moderately satisfied","Continue to work","Favor",13,10,1
"With a job, but not at work because of temporary illness, vacation, strike",33,"Widowed",19,4,56,7,9,5,"High school","FEMALE","White","YES","Under $1,000","$25000 OR MORE",70,"Should not be legal","YES","Pretty happy","VERY HAPPY","Dull","HARDLY ANY","ONLY SOME","HARDLY ANY","ONLY SOME",42,"Very satisfied","Stop working","Favor",15,10,3
"With a job, but not at work because of temporary illness, vacation, strike",44,"Married",18,4,67,11,21,9,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$20000 - 24999",12,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","A GREAT DEAL","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",9,16,11
"Other",33,"Never married",17,1,17,5,18,7,"Bachelor's","MALE","White","YES","$25,000 or more","$10000 - 14999",9,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Continue to work","Favor",9,10,1
"With a job, but not at work because of temporary illness, vacation, strike",36,"Never married",18,3,30,6,1,9,"High school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",25,"Should not be legal","NO","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","HARDLY ANY","A GREAT DEAL",42,"Moderately satisfied","Continue to work","Favor",9,2,1
"Working part time",44,"Separated",16,2,31,5,5,7,"High school","FEMALE","White","YES","$25,000 or more","$5000 TO 5999",74,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","ONLY SOME","HARDLY ANY",42,"Very satisfied","Stop working","Favor",9,10,6
"Unemployed, laid off, looking for work",33,"Married",11,1,10,5,5,20,"High school","MALE","White","NO","$25,000 or more","$4000 TO 4999",325,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Stop working","Favor",12,15,1
"Working full time",38,"Never married",2,4,29,5,20,5,"High school","MALE","Other","YES","$3,000 to $3,999","$25000 OR MORE",136,"Should not be legal","YES","Very happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",1,"Moderately satisfied","Continue to work","Favor",12,16,1
"Retired",13,"Divorced",15,5,11,6,5,9,"High school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",166,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Stop working","Favor",12,15,5
"Working full time",54,"Married",17,2,42,7,9,11,"Associate/junior college","MALE","White","YES","$25,000 or more","$25000 OR MORE",40,"Should not be legal","NO","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",5,1,21
"Working part time",33,"Married",13,3,25,7,4,5,"Associate/junior college","FEMALE","White","NO","Under $1,000","$25000 OR MORE",1307,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME",39,"Moderately satisfied","Continue to work","Favor",1,18,1
