"wrkstat","hrs1","marital","sibs","childs","age","educ","paeduc","maeduc","degree","sex","race","born","income","rincome","size","grass","postlife","happy","hapmar","life","coneduc","conpress","conmedic","contv","weekswrk","satjob","richwork","sexeduc","tvhours","hrsrelax","mntlhlth"
"Unemployed, laid off, looking for work",61,"Married",2,3,5,5,5,9,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",11,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Very dissatisfied","Stop working","Favor",2,14,1
"In school",33,"Married",11,1,47,5,5,7,"High school","MALE","White","YES","$25,000 or more","$10000 - 14999",563,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",2,10,1
"Working full time",27,"Divorced",15,1,8,6,3,6,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",19,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","A GREAT DEAL",1,"Very satisfied","Continue to work","Favor",9,10,1
"Working part time",2,"Married",17,3,45,8,5,9,"High school","FEMALE","White","YES","$6,000 to $6,999","$25000 OR MORE",304,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",32,"Moderately satisfied","Continue to work","Favor",17,2,1
"Working full time",44,"Widowed",11,1,60,21,5,18,"Bachelor's","FEMALE","White","YES","$20,000 to $24,999","$10000 - 14999",41,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Stop working","Favor",2,14,15
"Working full time",7,"Married",20,3,6,5,20,13,"Graduate","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",60,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Stop working","Oppose",12,14,11
"Keeping house",28,"Never married",11,3,15,9,5,7,"High school","MALE","White","YES","$25,000 or more","$20000 - 24999",336,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","HARDLY ANY",42,"A little dissatisfied","Continue to work","Oppose",12,17,1
"Working full time",30,"Divorced",11,3,58,7,7,5,"High school","MALE","White","YES","$25,000 or more","$10000 - 14999",124,"Should be legal","YES","Very happy","VERY HAPPY","Routine","HARDLY ANY","A GREAT DEAL","HARDLY ANY","ONLY SOME",40,"Moderately satisfied","Continue to work","Favor",1,2,2
"Retired",33,"Divorced",17,1,53,18,5,20,"High school","FEMALE","White","YES","$10,000 to $14,999","$5000 TO 5999",41,"Should be legal","YES","Very happy","NOT TOO HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME",42,"Very dissatisfied","Stop working","Favor",14,2,1
"Working full time",54,"Never married",2,1,2,5,14,5,"Less than high school","MALE","White","YES","$25,000 or more","$25000 OR MORE",21,"Should not be legal","YES","Not too happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Oppose",12,17,1
"Retired",21,"Divorced",15,5,53,9,5,7,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",9,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",1,"A little dissatisfied","Continue to work","Favor",15,2,1
"Working full time",33,"Never married",2,2,27,9,4,5,"Bachelor's","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",27,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","HARDLY ANY","ONLY SOME","A GREAT DEAL","ONLY SOME",30,"Very satisfied","Continue to work","Favor",1,19,4
"Working full time",34,"Widowed",11,1,53,9,9,16,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",29,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Very satisfied","Continue to work","Oppose",12,10,7
"Keeping house",44,"Married",21,2,62,8,21,18,"High school","MALE","Black","NO","$25,000 or more","$25000 OR MORE",600,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",9,16,1
"Working full time",34,"Married",16,6,23,21,7,5,"Less than high school","MALE","Other","NO","$25,000 or more","$15000 - 19999",2099,"Should be legal","NO","Not too happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",9,1,1
"Working full time",30,"Married",15,3,36,11,7,4,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",44,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",12,18,1
"Working full time",3,"Married",15,3,42,14,18,5,"Graduate","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",260,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",19,"Very satisfied","Continue to work","Favor",2,16,3
"Working full time",48,"Married",15,2,43,5,9,4,"Bachelor's","MALE","White","YES","$8,000 to $9,999","$25000 OR MORE",11,"Should be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Stop working","Favor",12,14,2
"Working part time",18,"Divorced",20,4,38,3,14,20,"Less than high school","FEMALE","White","NO","$25,000 or more","$6000 TO 6999",43,"Should be legal","NO","Very happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",9,15,2
"Retired",54,"Never married",11,2,1,5,5,5,"Less than high school","FEMALE","Black","YES","$25,000 or more","$8000 TO 9999",304,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","HARDLY ANY",1,"Moderately satisfied","Continue to work","Favor",9,10,2
"Working full time",54,"Divorced",2,4,57,9,1,5,"High school","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",57,"Should not be legal","NO","Not too happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",9,14,1
"Working full time",54,"Married",2,1,12,9,20,5,"Graduate","MALE","White","YES","$25,000 or more","$25000 OR MORE",117,"Should be legal","NO","Very happy","PRETTY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",2,10,2
"Unemployed, laid off, looking for work",18,"Married",11,4,20,7,8,13,"Bachelor's","MALE","White","YES","$25,000 or more","$3000 TO 3999",2696,"Should be legal","YES","Not too happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Continue to work","Favor",9,10,1
"Working full time",44,"Married",2,1,54,7,5,21,"Bachelor's","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",67,"Should be legal","NO","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",31,"Moderately satisfied","Continue to work","Favor",12,6,15
"Unemployed, laid off, looking for work",30,"Never married",18,1,12,10,18,21,"High school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",29,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,5,1
"Working part time",33,"Never married",1,5,18,6,7,9,"High school","MALE","White","YES","$25,000 or more","$15000 - 19999",11,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Stop working","Favor",2,10,6
"Retired",33,"Widowed",2,3,65,20,12,20,"Less than high school","MALE","White","NO","$25,000 or more","$25000 OR MORE",17,"Should be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","A GREAT DEAL","HARDLY ANY",42,"Very dissatisfied","Continue to work","Favor",2,16,1
"Working part time",33,"Divorced",15,1,38,10,5,5,"Associate/junior college","MALE","White","YES","$25,000 or more","$25000 OR MORE",11,"Should not be legal","YES","Not too happy","PRETTY HAPPY","Exciting","HARDLY ANY","ONLY SOME","HARDLY ANY","A GREAT DEAL",1,"Very satisfied","Stop working","Favor",15,14,14
"Working full time",38,"Married",16,2,23,7,1,9,"Associate/junior college","FEMALE","White","YES","$10,000 to $14,999","$10000 - 14999",84,"Should be legal","NO","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",40,"Moderately satisfied","Continue to work","Favor",12,19,1
"Retired",33,"Never married",11,8,16,9,10,5,"Bachelor's","FEMALE","White","YES","$25,000 or more","$15000 - 19999",2696,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Dull","ONLY SOME","A GREAT DEAL","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",1,3,8
"Working full time",33,"Married",11,4,42,8,9,14,"Graduate","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",94,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,15,1
"Working full time",33,"Married",18,3,21,5,5,20,"High school","FEMALE","White","YES","$25,000 or more","$20000 - 24999",4,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",1,16,5
"Retired",44,"Never married",19,5,41,5,5,9,"Less than high school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",10,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",15,"Very satisfied","Continue to work","Favor",3,16,3
"Working part time",33,"Married",2,5,23,5,5,9,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",43,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",13,16,3
"Working full time",33,"Never married",11,3,16,7,3,20,"Associate/junior college","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",9,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",30,"A little dissatisfied","Continue to work","Favor",14,1,2
"Working part time",8,"Married",19,1,16,7,6,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",4,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","HARDLY ANY","ONLY SOME","HARDLY ANY","A GREAT DEAL",42,"Very dissatisfied","Continue to work","Favor",2,2,1
"Working full time",29,"Never married",19,4,2,7,7,5,"High school","MALE","White","YES","$25,000 or more","$3000 TO 3999",17,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",1,"A little dissatisfied","Continue to work","Favor",2,16,1
"Keeping house",33,"Never married",11,2,12,5,11,17,"Graduate","MALE","Other","YES","$25,000 or more","$1000 TO 2999",8175,"Should be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,2,4
"Working full time",24,"Married",2,1,43,5,11,9,"High school","MALE","White","NO","$10,000 to $14,999","$8000 TO 9999",26,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,16,1
"Working part time",31,"Married",2,5,21,6,5,19,"Bachelor's","FEMALE","White","YES","$25,000 or more","$20000 - 24999",245,"Should not be legal","NO","Not too happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","A GREAT DEAL",42,"Very satisfied","Continue to work","Favor",3,16,6
"Working full time",44,"Never married",16,7,23,17,5,11,"Less than high school","MALE","Other","NO","$25,000 or more","$25000 OR MORE",2099,"Should not be legal","NO","Not too happy","VERY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",1,"A little dissatisfied","Stop working","Oppose",17,2,4
"Working full time",8,"Married",11,1,52,6,8,5,"High school","MALE","White","YES","$1,000 to $2,999","$25000 OR MORE",26,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",21,"Moderately satisfied","Continue to work","Favor",3,15,1
"Working full time",33,"Never married",15,5,18,9,5,18,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",462,"Should be legal","YES","Not too happy","PRETTY HAPPY","Exciting","HARDLY ANY","ONLY SOME","ONLY SOME","HARDLY ANY",35,"Moderately satisfied","Stop working","Favor",12,1,1
"With a job, but not at work because of temporary illness, vacation, strike",24,"Married",2,1,61,11,9,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",8175,"Should not be legal","YES","Very happy","PRETTY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",12,1,1
"Retired",35,"Never married",15,4,39,8,20,9,"Graduate","FEMALE","White","NO","$20,000 to $24,999","$25000 OR MORE",285,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","HARDLY ANY","HARDLY ANY",42,"Moderately satisfied","Stop working","Favor",1,17,1
"Working full time",58,"Divorced",18,2,8,5,5,5,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",144,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"Very satisfied","Continue to work","Favor",2,15,1
"Retired",44,"Divorced",2,3,22,5,5,21,"Graduate","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",30,"Should not be legal","YES","Not too happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",2,16,3
"Working part time",54,"Married",2,1,28,7,7,9,"High school","MALE","White","YES","$25,000 or more","LT $1000",11,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","A GREAT DEAL",42,"Moderately satisfied","Continue to work","Favor",2,10,21
"Working full time",28,"Married",19,3,48,9,5,15,"High school","FEMALE","Other","NO","$25,000 or more","$25000 OR MORE",32,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","A GREAT DEAL","HARDLY ANY",38,"Very satisfied","Stop working","Oppose",2,2,2
"Working part time",7,"Married",15,1,52,7,7,7,"High school","FEMALE","White","YES","$25,000 or more","$5000 TO 5999",19,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Stop working","Favor",2,17,11
"Retired",25,"Married",1,3,38,7,18,5,"High school","MALE","White","YES","$25,000 or more","$10000 - 14999",64,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",14,2,1
"Keeping house",28,"Married",2,3,43,9,5,5,"Bachelor's","FEMALE","White","YES","$25,000 or more","$8000 TO 9999",43,"Should not be legal","NO","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","HARDLY ANY",30,"Moderately satisfied","Stop working","Favor",1,14,1
"Working full time",71,"Married",11,1,35,7,19,5,"Bachelor's","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",49,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME",40,"Moderately satisfied","Continue to work","Favor",9,19,4
"Retired",33,"Divorced",15,1,54,11,5,5,"Graduate","MALE","Black","YES","$15,000 to $19,999","$1000 TO 2999",14,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"Very satisfied","Stop working","Favor",13,2,11
"Working full time",35,"Never married",16,1,34,11,5,5,"High school","MALE","White","YES","$25,000 or more","$20000 - 24999",260,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",2,17,1
"Retired",33,"Never married",2,9,8,12,11,9,"Bachelor's","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",621,"Should be legal","NO","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",1,"Very satisfied","Continue to work","Favor",13,16,3
"Retired",18,"Never married",2,3,20,11,6,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",7,"Should be legal","NO","Very happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","A GREAT DEAL",42,"Very satisfied","Continue to work","Favor",12,19,1
"Working part time",33,"Divorced",11,3,41,5,13,9,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",70,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",9,14,3
"Keeping house",7,"Never married",11,5,11,5,5,17,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",74,"Should be legal","YES","Not too happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","HARDLY ANY","A GREAT DEAL",42,"Moderately satisfied","Continue to work","Favor",12,14,11
"In school",13,"Divorced",1,1,2,6,20,11,"Graduate","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",29,"Should not be legal","YES","Very happy","PRETTY HAPPY","Routine","HARDLY ANY","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Stop working","Favor",1,14,1
"Working part time",61,"Married",2,1,24,6,5,15,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",600,"Should be legal","YES","Not too happy","PRETTY HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","HARDLY ANY",21,"Very satisfied","Stop working","Favor",9,15,11
"With a job, but not at work because of temporary illness, vacation, strike",36,"Never married",18,3,30,6,1,9,"High school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",25,"Should not be legal","NO","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","HARDLY ANY","A GREAT DEAL",42,"Moderately satisfied","Continue to work","Favor",9,2,1
"Working full time",33,"Divorced",17,2,53,9,12,5,"Less than high school","MALE","White","NO","$25,000 or more","$8000 TO 9999",336,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",41,"Very satisfied","Continue to work","Favor",2,17,1
"Working full time",38,"Widowed",21,2,53,15,5,9,"Less than high school","FEMALE","Other","YES","$25,000 or more","$25000 OR MORE",304,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",13,"Moderately satisfied","Continue to work","Favor",6,2,1
"Working full time",33,"Married",15,4,36,19,18,9,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",61,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","HARDLY ANY","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",2,11,1
"Working part time",35,"Never married",11,3,10,5,9,15,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",61,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Dull","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME",1,"A little dissatisfied","Continue to work","Favor",9,10,1
"Working part time",54,"Never married",2,3,71,12,14,5,"High school","MALE","White","YES","$25,000 or more","$20000 - 24999",9,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",2,16,1
"Retired",8,"Married",18,3,59,8,21,10,"Associate/junior college","FEMALE","Other","NO","$3,000 to $3,999","$15000 - 19999",49,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","HARDLY ANY","A GREAT DEAL",1,"Very satisfied","Continue to work","Favor",9,19,1
"Working full time",21,"Divorced",2,1,9,5,11,7,"High school","FEMALE","White","YES","$25,000 or more","$10000 - 14999",741,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","A GREAT DEAL","ONLY SOME","ONLY SOME",37,"A little dissatisfied","Continue to work","Oppose",2,11,1
"Working full time",34,"Widowed",19,2,42,8,20,17,"Associate/junior college","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",32,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","HARDLY ANY","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",2,2,1
"Working full time",25,"Married",2,1,23,20,5,8,"High school","MALE","White","YES","$25,000 or more","$10000 - 14999",11,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","HARDLY ANY","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,15,1
"Working full time",54,"Never married",15,1,19,9,9,11,"High school","MALE","Other","NO","$25,000 or more","$25000 OR MORE",2696,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","HARDLY ANY","A GREAT DEAL","A GREAT DEAL","ONLY SOME",40,"Very satisfied","Continue to work","Favor",2,15,1
"Working part time",54,"Divorced",18,3,12,5,5,9,"Less than high school","FEMALE","Black","YES","$25,000 or more","$10000 - 14999",420,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Stop working","Favor",9,19,1
