"wrkstat","hrs1","marital","sibs","childs","age","educ","paeduc","maeduc","degree","sex","race","born","income","rincome","size","grass","postlife","happy","hapmar","life","coneduc","conpress","conmedic","contv","weekswrk","satjob","richwork","sexeduc","tvhours","hrsrelax","mntlhlth"
"Working full time",31,"Never married",17,1,18,9,6,5,"Less than high school","MALE","White","YES","$25,000 or more","$25000 OR MORE",11,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",1,"Very satisfied","Continue to work","Favor",3,10,18
"Working part time",44,"Separated",16,2,31,5,5,7,"High school","FEMALE","White","YES","$25,000 or more","$5000 TO 5999",74,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","ONLY SOME","HARDLY ANY",42,"Very satisfied","Stop working","Favor",9,10,6
"Working full time",13,"Widowed",11,1,18,7,20,14,"High school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",319,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","HARDLY ANY","HARDLY ANY","HARDLY ANY","ONLY SOME",1,"Very satisfied","Continue to work","Favor",9,16,2
"Working full time",41,"Divorced",2,1,48,9,14,7,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",621,"Should not be legal","YES","Not too happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","HARDLY ANY","ONLY SOME",21,"Very satisfied","Continue to work","Favor",9,14,1
"Unemployed, laid off, looking for work",44,"Married",16,7,25,5,5,10,"High school","FEMALE","Other","YES","$25,000 or more","$25000 OR MORE",16,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","ONLY SOME",27,"Moderately satisfied","Continue to work","Favor",13,15,1
"Retired",33,"Divorced",15,3,40,5,5,6,"High school","MALE","White","YES","$25,000 or more","$15000 - 19999",19,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",12,2,1
"Working full time",33,"Married",15,5,28,11,6,20,"Less than high school","FEMALE","Black","NO","$25,000 or more","$25000 OR MORE",30,"Should not be legal","NO","Very happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","A GREAT DEAL",42,"Moderately satisfied","Continue to work","Favor",9,12,11
"In school",33,"Married",16,1,28,4,5,5,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",6,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","HARDLY ANY","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"A little dissatisfied","Continue to work","Favor",1,14,2
"Working full time",38,"Married",17,3,39,5,20,4,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",27,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","HARDLY ANY","ONLY SOME","A GREAT DEAL","A GREAT DEAL",42,"Very satisfied","Continue to work","Favor",9,14,1
"Working part time",33,"Married",13,3,25,7,4,5,"Associate/junior college","FEMALE","White","NO","Under $1,000","$25000 OR MORE",1307,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME",39,"Moderately satisfied","Continue to work","Favor",1,18,1
"Keeping house",66,"Married",16,2,35,14,14,5,"High school","FEMALE","White","NO","$4,000 to $4,999","$8000 TO 9999",26,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Oppose",2,10,1
"Working full time",33,"Never married",11,1,10,14,20,20,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",1526,"Should be legal","NO","Not too happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",40,"Very satisfied","Continue to work","Favor",9,15,21
"Working full time",33,"Never married",2,1,9,9,5,11,"Bachelor's","MALE","White","YES","$25,000 or more","$20000 - 24999",13,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","A GREAT DEAL",42,"Very satisfied","Continue to work","Favor",1,17,2
"In school",33,"Married",17,1,29,7,5,21,"Bachelor's","MALE","Other","NO","$25,000 or more","$25000 OR MORE",136,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",9,14,15
"Retired",33,"Widowed",16,4,39,6,5,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",49,"Should be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME",1,"Very satisfied","Continue to work","Favor",12,15,8
"Working full time",54,"Never married",2,1,2,5,14,5,"Less than high school","MALE","White","YES","$25,000 or more","$25000 OR MORE",21,"Should not be legal","YES","Not too happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Oppose",12,17,1
"Working full time",37,"Married",2,3,60,11,9,7,"Bachelor's","MALE","White","NO","$25,000 or more","$25000 OR MORE",44,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME",32,"Very satisfied","Continue to work","Favor",13,16,1
"Working full time",53,"Widowed",2,2,43,5,5,6,"Less than high school","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",8175,"Should not be legal","YES","Very happy","PRETTY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","HARDLY ANY","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",13,10,1
"Keeping house",33,"Married",2,6,51,6,16,18,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",39,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME",2,"Moderately satisfied","Continue to work","Favor",9,16,1
"Working part time",25,"Married",17,3,44,5,9,20,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",28,"Should not be legal","NO","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Stop working","Favor",14,14,21
"Working full time",53,"Divorced",19,5,20,6,5,7,"High school","FEMALE","Other","YES","$8,000 to $9,999","$10000 - 14999",43,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",38,"Moderately satisfied","Continue to work","Favor",13,16,3
"Working part time",33,"Never married",17,1,35,5,5,6,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",137,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"A little dissatisfied","Stop working","Favor",9,19,1
"Working part time",13,"Never married",11,2,10,7,5,2,"High school","MALE","White","YES","$25,000 or more","$20000 - 24999",70,"Should not be legal","NO","Very happy","PRETTY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","ONLY SOME",26,"Very dissatisfied","Stop working","Favor",9,14,8
"Retired",31,"Married",2,3,49,5,8,17,"High school","MALE","White","YES","$25,000 or more","$20000 - 24999",2696,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","A GREAT DEAL","ONLY SOME",42,"Very dissatisfied","Continue to work","Favor",9,2,1
"Working full time",54,"Never married",16,1,43,5,3,6,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",8175,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",38,"Very satisfied","Continue to work","Favor",9,14,1
"Retired",8,"Never married",11,3,12,8,1,5,"High school","FEMALE","White","YES","$25,000 or more","$20000 - 24999",95,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Very satisfied","Continue to work","Oppose",1,15,3
"Working full time",33,"Widowed",16,4,52,5,6,1,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",124,"Should not be legal","NO","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"Very satisfied","Continue to work","Favor",13,2,4
"Working full time",29,"Never married",16,2,65,9,19,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",49,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME",39,"Very satisfied","Continue to work","Favor",9,14,1
"Working full time",38,"Widowed",21,2,53,15,5,9,"Less than high school","FEMALE","Other","YES","$25,000 or more","$25000 OR MORE",304,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",13,"Moderately satisfied","Continue to work","Favor",6,2,1
"Working full time",44,"Married",20,5,42,5,5,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",3,"Should be legal","YES","Not too happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",7,"Moderately satisfied","Continue to work","Favor",13,14,6
"Working full time",33,"Married",20,4,17,7,7,5,"High school","MALE","White","YES","$25,000 or more","$10000 - 14999",8175,"Should be legal","NO","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Continue to work","Favor",2,15,4
"Retired",38,"Never married",2,3,8,7,3,14,"High school","FEMALE","Other","YES","$25,000 or more","$25000 OR MORE",124,"Should be legal","NO","Very happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",13,14,1
"Retired",33,"Never married",2,3,12,14,5,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",600,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",15,"Moderately satisfied","Continue to work","Favor",13,10,5
"Working full time",58,"Divorced",18,2,8,5,5,5,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",144,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"Very satisfied","Continue to work","Favor",2,15,1
"Working full time",33,"Widowed",1,1,15,9,4,5,"Graduate","FEMALE","White","YES","$25,000 or more","$20000 - 24999",805,"Should not be legal","NO","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Stop working","Favor",2,17,1
"Retired",33,"Married",11,3,36,6,9,5,"High school","MALE","Other","NO","$25,000 or more","$1000 TO 2999",21,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","A GREAT DEAL",26,"A little dissatisfied","Continue to work","Favor",14,15,1
"In school",33,"Separated",3,1,34,4,13,7,"Less than high school","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",3793,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"A little dissatisfied","Continue to work","Oppose",9,16,1
"Working full time",54,"Never married",16,3,8,7,6,18,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",11,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",2,14,1
"Working full time",38,"Never married",20,7,41,9,21,7,"High school","MALE","White","YES","$25,000 or more","$20000 - 24999",3,"Should not be legal","YES","Very happy","PRETTY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"A little dissatisfied","Continue to work","Favor",9,2,2
"Working part time",54,"Widowed",2,3,59,9,9,5,"Bachelor's","FEMALE","White","YES","$15,000 to $19,999","$25000 OR MORE",67,"Should not be legal","NO","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","HARDLY ANY",30,"Very satisfied","Continue to work","Favor",1,10,20
"Working full time",44,"Never married",2,2,14,9,5,5,"Graduate","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",27,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","HARDLY ANY","HARDLY ANY",27,"Moderately satisfied","Continue to work","Favor",13,17,1
"Working full time",31,"Never married",20,5,40,4,5,1,"Less than high school","MALE","Other","NO","$10,000 to $14,999","$25000 OR MORE",462,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","HARDLY ANY","ONLY SOME","A GREAT DEAL","HARDLY ANY",25,"Moderately satisfied","Continue to work","Favor",9,1,1
"Working full time",33,"Married",17,4,44,6,11,12,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",8,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"Very satisfied","Stop working","Favor",1,14,11
"Working full time",38,"Married",2,4,23,11,3,5,"Bachelor's","FEMALE","Other","NO","$25,000 or more","$25000 OR MORE",3793,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"Very satisfied","Stop working","Favor",9,16,1
"Working full time",8,"Married",11,1,30,9,5,20,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",4,"Should be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","HARDLY ANY",42,"A little dissatisfied","Continue to work","Favor",2,15,5
"Working full time",33,"Married",15,1,16,5,5,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",69,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",14,15,1
"Keeping house",33,"Married",15,3,13,9,9,9,"Bachelor's","FEMALE","White","NO","$25,000 or more","$10000 - 14999",84,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",39,"Very satisfied","Continue to work","Favor",9,15,1
"Retired",33,"Married",11,3,67,7,18,7,"High school","MALE","Other","YES","$25,000 or more","$25000 OR MORE",117,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Stop working","Favor",9,14,1
"Working full time",38,"Married",16,2,23,7,1,9,"Associate/junior college","FEMALE","White","YES","$10,000 to $14,999","$10000 - 14999",84,"Should be legal","NO","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",40,"Moderately satisfied","Continue to work","Favor",12,19,1
"Working full time",33,"Divorced",16,4,25,10,14,9,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",69,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",24,"Moderately satisfied","Continue to work","Favor",9,1,1
"Working full time",33,"Married",16,1,26,11,4,16,"Graduate","FEMALE","White","YES","Under $1,000","$25000 OR MORE",11,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Stop working","Favor",9,19,11
"In school",7,"Never married",2,1,9,7,9,13,"Bachelor's","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",84,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Continue to work","Favor",1,19,8
"Retired",33,"Widowed",16,3,55,5,12,5,"Bachelor's","FEMALE","White","YES","$10,000 to $14,999","$25000 OR MORE",117,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","HARDLY ANY","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",14,15,21
"Keeping house",44,"Never married",16,3,24,5,8,9,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",125,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",2,19,1
"Working full time",53,"Never married",2,3,12,5,5,5,"Bachelor's","MALE","Black","YES","$25,000 or more","$25000 OR MORE",420,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","HARDLY ANY","A GREAT DEAL","A GREAT DEAL","HARDLY ANY",40,"Very satisfied","Stop working","Favor",17,14,1
"Working part time",33,"Married",2,4,61,5,18,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",10,"Should be legal","NO","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"Very satisfied","Stop working","Favor",14,15,3
"Working full time",44,"Married",18,4,71,4,5,5,"High school","MALE","White","NO","$25,000 or more","$20000 - 24999",60,"Should not be legal","YES","Pretty happy","NOT TOO HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","ONLY SOME","HARDLY ANY",1,"Very satisfied","Stop working","Favor",1,15,5
"Working part time",29,"Married",16,4,25,3,1,5,"Less than high school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",8175,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",12,1,1
"Working full time",44,"Never married",1,1,20,5,5,11,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",17,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","A GREAT DEAL",39,"Very satisfied","Stop working","Favor",9,16,1
"Working full time",33,"Married",17,1,40,9,5,7,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",124,"Should not be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",1,"Moderately satisfied","Continue to work","Oppose",2,1,1
"Working full time",40,"Never married",17,1,14,11,5,9,"High school","FEMALE","Black","YES","$25,000 or more","$7000 TO 7999",9,"Should be legal","YES","Very happy","NOT TOO HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"A little dissatisfied","Continue to work","Favor",14,2,4
"Working part time",46,"Married",2,3,8,5,5,7,"High school","FEMALE","White","YES","$25,000 or more","$20000 - 24999",65,"Should be legal","NO","Not too happy","PRETTY HAPPY","Routine","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",2,14,1
"Working full time",33,"Divorced",17,2,53,9,12,5,"Less than high school","MALE","White","NO","$25,000 or more","$8000 TO 9999",336,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",41,"Very satisfied","Continue to work","Favor",2,17,1
"Working full time",38,"Divorced",21,2,17,14,9,6,"High school","FEMALE","Black","YES","$10,000 to $14,999","$25000 OR MORE",2099,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",13,10,6
"Working part time",33,"Never married",11,3,15,9,20,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",67,"Should be legal","NO","Very happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",9,10,1
"Working full time",33,"Never married",2,3,2,9,5,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",13,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","A GREAT DEAL",42,"Moderately satisfied","Continue to work","Oppose",12,14,1
"Working full time",61,"Married",6,5,18,5,4,17,"Less than high school","FEMALE","Other","NO","$10,000 to $14,999","$25000 OR MORE",3793,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",16,"Very satisfied","Continue to work","Favor",15,10,6
"Keeping house",33,"Married",11,3,43,6,18,9,"High school","MALE","White","YES","$20,000 to $24,999","$3000 TO 3999",4,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","ONLY SOME","A GREAT DEAL",40,"Moderately satisfied","Stop working","Favor",15,1,1
"Working full time",33,"Never married",11,1,52,11,5,7,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",67,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","A GREAT DEAL","ONLY SOME",30,"A little dissatisfied","Stop working","Favor",2,14,1
"Working full time",34,"Widowed",11,1,53,9,9,16,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",29,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Very satisfied","Continue to work","Oppose",12,10,7
"Retired",20,"Never married",15,4,44,21,21,5,"Graduate","MALE","White","YES","$25,000 or more","$10000 - 14999",41,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",12,14,1
"Unemployed, laid off, looking for work",44,"Married",15,3,47,9,9,6,"High school","FEMALE","White","YES","$25,000 or more","$3000 TO 3999",39,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"A little dissatisfied","Continue to work","Favor",2,14,5
