"wrkstat","hrs1","marital","sibs","childs","age","educ","paeduc","maeduc","degree","sex","race","born","income","rincome","size","grass","postlife","happy","hapmar","life","coneduc","conpress","conmedic","contv","weekswrk","satjob","richwork","sexeduc","tvhours","hrsrelax","mntlhlth"
"Working full time",61,"Divorced",17,5,36,5,11,5,"Less than high school","FEMALE","Other","NO","$25,000 or more","$25000 OR MORE",336,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"A little dissatisfied","Continue to work","Favor",12,14,1
"Working full time",71,"Married",11,1,35,7,19,5,"Bachelor's","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",49,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME",40,"Moderately satisfied","Continue to work","Favor",9,19,4
"Retired",31,"Never married",15,5,68,5,21,5,"Bachelor's","FEMALE","Black","YES","$25,000 or more","$20000 - 24999",39,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","A GREAT DEAL","ONLY SOME","HARDLY ANY","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",2,17,1
"Keeping house",49,"Never married",16,5,28,10,18,7,"Associate/junior college","FEMALE","White","YES","$10,000 to $14,999","$25000 OR MORE",41,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","HARDLY ANY","ONLY SOME",42,"Moderately satisfied","Stop working","Favor",1,10,9
"Retired",33,"Married",11,1,46,9,7,18,"Less than high school","FEMALE","Other","YES","$25,000 or more","$8000 TO 9999",9,"Should not be legal","YES","Very happy","PRETTY HAPPY","Exciting","HARDLY ANY","A GREAT DEAL","ONLY SOME","ONLY SOME",40,"Very satisfied","Continue to work","Favor",1,10,1
"Working part time",54,"Married",2,1,28,7,7,9,"High school","MALE","White","YES","$25,000 or more","LT $1000",11,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","A GREAT DEAL",42,"Moderately satisfied","Continue to work","Favor",2,10,21
"Working full time",23,"Divorced",2,1,21,5,15,5,"High school","MALE","White","YES","$25,000 or more","$20000 - 24999",64,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","HARDLY ANY",30,"Moderately satisfied","Continue to work","Favor",14,1,4
"With a job, but not at work because of temporary illness, vacation, strike",33,"Married",17,1,70,8,19,21,"High school","MALE","Black","YES","$25,000 or more","$8000 TO 9999",166,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",13,14,1
"Working part time",33,"Never married",11,1,27,9,5,5,"Bachelor's","MALE","White","NO","$25,000 or more","$20000 - 24999",1446,"Should not be legal","YES","Not too happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",28,"A little dissatisfied","Stop working","Favor",2,16,1
"Working part time",33,"Divorced",16,3,57,8,5,6,"Bachelor's","MALE","Other","YES","$25,000 or more","$25000 OR MORE",193,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","A GREAT DEAL","ONLY SOME",39,"Moderately satisfied","Stop working","Favor",9,1,1
"Working full time",33,"Married",1,4,10,5,9,5,"High school","MALE","White","YES","$20,000 to $24,999","$25000 OR MORE",336,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",44,"Very satisfied","Continue to work","Favor",13,3,8
"Retired",33,"Separated",16,4,57,3,1,20,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",14,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Continue to work","Oppose",2,14,7
"Working part time",54,"Never married",2,3,71,12,14,5,"High school","MALE","White","YES","$25,000 or more","$20000 - 24999",9,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",2,16,1
"Keeping house",49,"Married",16,5,21,5,9,5,"Less than high school","FEMALE","White","NO","$25,000 or more","$10000 - 14999",95,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Very satisfied","Stop working","Oppose",2,19,1
"Unemployed, laid off, looking for work",38,"Married",15,3,29,6,9,5,"Bachelor's","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",27,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME",42,"A little dissatisfied","Continue to work","Favor",4,14,1
"Working full time",30,"Never married",17,4,12,12,11,4,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",30,"Should not be legal","NO","Very happy","PRETTY HAPPY","Routine","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Stop working","Favor",1,14,1
"Working part time",33,"Widowed",11,1,39,5,5,9,"High school","FEMALE","White","YES","$8,000 to $9,999","$25000 OR MORE",14,"Should not be legal","YES","Not too happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",43,"Moderately satisfied","Continue to work","Favor",9,16,3
"Unemployed, laid off, looking for work",24,"Married",4,4,22,5,19,5,"Graduate","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",16,"Should be legal","NO","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",14,15,3
"Retired",33,"Divorced",16,5,36,11,20,21,"High school","MALE","Other","YES","$10,000 to $14,999","$25000 OR MORE",136,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",12,16,15
"Working full time",33,"Widowed",16,3,42,6,5,5,"Associate/junior college","MALE","Black","YES","$25,000 or more","$25000 OR MORE",714,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",1,2,11
"Working full time",33,"Married",2,2,16,5,6,5,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$20000 - 24999",21,"Should be legal","YES","Not too happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",12,11,1
"Retired",33,"Married",1,2,43,9,9,9,"Graduate","FEMALE","White","YES","$25,000 or more","$4000 TO 4999",48,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",40,"Moderately satisfied","Continue to work","Favor",2,16,6
"Keeping house",33,"Married",20,6,33,5,5,7,"Less than high school","MALE","White","NO","$25,000 or more","$25000 OR MORE",304,"Should not be legal","NO","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","A GREAT DEAL","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",2,10,3
"Working full time",13,"Never married",11,1,26,5,18,5,"High school","MALE","White","YES","$25,000 or more","$15000 - 19999",24,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",12,1,6
"Keeping house",58,"Married",19,1,38,11,7,10,"High school","MALE","Black","YES","$25,000 or more","$15000 - 19999",60,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","A GREAT DEAL","ONLY SOME","HARDLY ANY","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,16,6
"Working full time",1,"Never married",19,2,20,5,8,21,"Less than high school","MALE","White","YES","$15,000 to $19,999","$25000 OR MORE",336,"Should be legal","YES","Pretty happy","VERY HAPPY","Dull","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",2,1,1
"Working part time",44,"Married",2,1,48,9,5,7,"High school","FEMALE","Other","NO","$25,000 or more","$25000 OR MORE",65,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",1,10,1
"Working full time",49,"Married",2,3,55,9,14,9,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",602,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",9,18,1
"Working full time",38,"Divorced",16,6,17,5,20,5,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",1,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Stop working","Favor",13,10,2
"Working full time",18,"Divorced",2,4,51,5,5,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",17,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Very satisfied","Continue to work","Favor",9,17,1
"Working full time",33,"Married",11,3,29,9,5,10,"Bachelor's","MALE","White","NO","$20,000 to $24,999","$25000 OR MORE",14,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",9,17,1
"Working full time",54,"Widowed",15,4,64,5,6,5,"Bachelor's","MALE","White","YES","$25,000 or more","$8000 TO 9999",2696,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",12,10,3
"Working full time",33,"Divorced",11,3,66,9,6,5,"Bachelor's","FEMALE","White","YES","$20,000 to $24,999","$20000 - 24999",32,"Should be legal","NO","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",39,"Moderately satisfied","Continue to work","Favor",9,15,21
"Retired",26,"Married",2,5,66,5,15,7,"Bachelor's","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",29,"Should be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",12,15,1
"Working full time",33,"Divorced",1,3,60,5,5,9,"High school","FEMALE","White","YES","$10,000 to $14,999","$10000 - 14999",16,"Should be legal","NO","Pretty happy","PRETTY HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","A GREAT DEAL",1,"Very satisfied","Stop working","Favor",2,15,15
"Working full time",33,"Married",11,3,39,5,5,5,"High school","FEMALE","White","YES","$25,000 or more","$10000 - 14999",7,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",39,"Very satisfied","Stop working","Favor",2,17,5
"Working full time",44,"Never married",16,4,39,8,5,20,"High school","FEMALE","White","YES","$25,000 or more","$6000 TO 6999",144,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","A GREAT DEAL",1,"Very satisfied","Continue to work","Favor",15,2,1
"Working part time",24,"Divorced",2,4,35,7,5,5,"Graduate","FEMALE","White","YES","$25,000 or more","$15000 - 19999",4,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME",1,"Very satisfied","Continue to work","Oppose",2,14,1
"Other",33,"Married",2,3,48,7,18,11,"Less than high school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",24,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","A GREAT DEAL","HARDLY ANY",40,"Very satisfied","Stop working","Favor",17,15,1
"Working full time",8,"Married",18,7,35,5,5,5,"High school","FEMALE","White","YES","$25,000 or more","$20000 - 24999",600,"Should not be legal","NO","Very happy","VERY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL",40,"Very satisfied","Continue to work","Oppose",17,15,1
"Unemployed, laid off, looking for work",33,"Married",16,1,23,9,20,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",1,"Should not be legal","YES","Not too happy","VERY HAPPY","Routine","HARDLY ANY","A GREAT DEAL","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",2,14,1
"With a job, but not at work because of temporary illness, vacation, strike",38,"Divorced",15,1,6,8,10,5,"High school","MALE","White","YES","$25,000 or more","$15000 - 19999",49,"Should be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,16,1
"Working full time",54,"Divorced",20,2,48,8,11,1,"Bachelor's","FEMALE","White","YES","$10,000 to $14,999","$25000 OR MORE",41,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Stop working","Favor",9,10,2
"Working part time",44,"Married",2,2,21,5,18,7,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",28,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Very satisfied","Stop working","Favor",2,15,1
"Working full time",33,"Married",11,1,48,9,20,5,"High school","FEMALE","White","YES","$25,000 or more","$3000 TO 3999",134,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",35,"Moderately satisfied","Stop working","Favor",2,20,2
"Keeping house",38,"Married",18,2,15,16,6,5,"High school","FEMALE","Other","NO","$25,000 or more","$25000 OR MORE",8175,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","HARDLY ANY","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",13,15,1
"Working full time",54,"Never married",15,3,16,7,5,7,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",109,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Dull","ONLY SOME","ONLY SOME","HARDLY ANY","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",2,15,5
"Working part time",44,"Separated",11,4,36,10,5,5,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",94,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",13,"Moderately satisfied","Stop working","Favor",9,14,1
"Working part time",33,"Divorced",15,3,48,9,7,21,"Graduate","FEMALE","White","YES","$8,000 to $9,999","$3000 TO 3999",61,"Should not be legal","YES","Very happy","PRETTY HAPPY","Exciting","A GREAT DEAL","A GREAT DEAL","ONLY SOME","HARDLY ANY",30,"Moderately satisfied","Continue to work","Favor",13,10,1
"Unemployed, laid off, looking for work",58,"Never married",2,1,17,6,15,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",65,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",2,10,1
"Retired",33,"Divorced",16,7,52,16,10,7,"Bachelor's","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",399,"Should be legal","NO","Not too happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",38,"Very dissatisfied","Continue to work","Favor",2,19,5
"Working full time",38,"Married",2,1,25,6,5,11,"Graduate","MALE","White","YES","$25,000 or more","$8000 TO 9999",14,"Should not be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",1,"Very satisfied","Stop working","Oppose",1,10,1
"Working full time",33,"Married",2,1,14,7,9,3,"Graduate","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",9,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","HARDLY ANY","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Very dissatisfied","Continue to work","Favor",13,17,8
"Working full time",35,"Never married",17,5,29,5,18,15,"Less than high school","FEMALE","Black","YES","$25,000 or more","$15000 - 19999",29,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Very satisfied","Continue to work","Favor",9,15,6
"Retired",33,"Never married",11,8,16,9,10,5,"Bachelor's","FEMALE","White","YES","$25,000 or more","$15000 - 19999",2696,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Dull","ONLY SOME","A GREAT DEAL","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",1,3,8
"Working full time",30,"Married",2,2,40,8,14,7,"High school","MALE","White","YES","$25,000 or more","$10000 - 14999",6,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","A GREAT DEAL","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Continue to work","Favor",14,17,11
"Working full time",33,"Married",20,4,31,13,1,1,"Less than high school","FEMALE","Other","NO","$25,000 or more","$10000 - 14999",3793,"Should be legal","NO","Very happy","NOT TOO HAPPY","Routine","ONLY SOME","A GREAT DEAL","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",15,10,15
"Working part time",54,"Widowed",2,3,59,9,9,5,"Bachelor's","FEMALE","White","YES","$15,000 to $19,999","$25000 OR MORE",67,"Should not be legal","NO","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","HARDLY ANY",30,"Very satisfied","Continue to work","Favor",1,10,20
"Working full time",33,"Never married",15,3,57,14,14,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",32,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME",39,"Very satisfied","Stop working","Favor",9,10,1
"Unemployed, laid off, looking for work",33,"Never married",3,3,28,7,5,5,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",8175,"Should be legal","YES","Not too happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,16,1
"Retired",33,"Never married",11,3,33,9,7,5,"Graduate","MALE","White","YES","$25,000 or more","$25000 OR MORE",44,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,15,1
"Other",54,"Married",10,2,66,19,5,8,"Less than high school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",10,"Should not be legal","NO","Pretty happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",5,"Moderately satisfied","Continue to work","Favor",15,16,3
"Working part time",44,"Separated",16,2,31,5,5,7,"High school","FEMALE","White","YES","$25,000 or more","$5000 TO 5999",74,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","ONLY SOME","HARDLY ANY",42,"Very satisfied","Stop working","Favor",9,10,6
"Working full time",15,"Widowed",15,1,26,11,20,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",46,"Should not be legal","NO","Pretty happy","PRETTY HAPPY","Routine","HARDLY ANY","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",2,16,1
"Working full time",33,"Married",11,3,43,8,9,20,"Bachelor's","MALE","White","NO","$25,000 or more","$15000 - 19999",26,"Should not be legal","NO","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","ONLY SOME","HARDLY ANY",42,"A little dissatisfied","Continue to work","Favor",1,1,1
"In school",25,"Married",20,1,54,8,18,5,"High school","FEMALE","Other","NO","$25,000 or more","$20000 - 24999",166,"Should be legal","NO","Not too happy","PRETTY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",1,15,1
"Working full time",29,"Married",15,3,49,10,18,9,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",117,"Should be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"Very satisfied","Stop working","Favor",13,10,1
"Working full time",70,"Never married",15,1,35,11,9,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",1446,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","A GREAT DEAL",1,"Very satisfied","Continue to work","Favor",9,3,5
"Unemployed, laid off, looking for work",33,"Married",11,1,10,5,5,20,"High school","MALE","White","NO","$25,000 or more","$4000 TO 4999",325,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Stop working","Favor",12,15,1
"Working full time",18,"Married",18,2,22,7,5,9,"Graduate","MALE","Black","NO","$15,000 to $19,999","$25000 OR MORE",21,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",36,"Very satisfied","Continue to work","Oppose",14,14,15
"Working full time",24,"Married",15,1,51,7,9,21,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$10000 - 14999",16,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",9,10,1
"Working full time",61,"Never married",1,1,5,5,7,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",8,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",39,"Moderately satisfied","Continue to work","Favor",2,14,1
"Working part time",44,"Married",4,5,24,7,7,5,"Less than high school","MALE","White","YES","$25,000 or more","$25000 OR MORE",144,"Should not be legal","NO","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","HARDLY ANY","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",13,14,1
