"wrkstat","hrs1","marital","sibs","childs","age","educ","paeduc","maeduc","degree","sex","race","born","income","rincome","size","grass","postlife","happy","hapmar","life","coneduc","conpress","conmedic","contv","weekswrk","satjob","richwork","sexeduc","tvhours","hrsrelax","mntlhlth"
"Keeping house",31,"Married",15,1,48,6,5,18,"Graduate","MALE","White","YES","$10,000 to $14,999","$25000 OR MORE",69,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Stop working","Favor",12,15,21
"Working full time",15,"Widowed",15,1,26,11,20,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",46,"Should not be legal","NO","Pretty happy","PRETTY HAPPY","Routine","HARDLY ANY","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",2,16,1
"Working part time",8,"Married",19,1,16,7,6,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",4,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","HARDLY ANY","ONLY SOME","HARDLY ANY","A GREAT DEAL",42,"Very dissatisfied","Continue to work","Favor",2,2,1
"Working full time",33,"Married",1,1,29,11,20,9,"High school","MALE","White","YES","$25,000 or more","$10000 - 14999",8175,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME",29,"Very satisfied","Stop working","Favor",9,14,1
"Retired",33,"Never married",19,4,59,9,5,5,"Bachelor's","MALE","White","YES","$8,000 to $9,999","$10000 - 14999",946,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",7,"Very satisfied","Continue to work","Favor",2,16,1
"Working full time",35,"Married",21,2,46,5,5,5,"Bachelor's","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",30,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",16,"Moderately satisfied","Continue to work","Favor",18,10,4
"Working full time",37,"Never married",16,4,1,9,9,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",6,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","ONLY SOME","HARDLY ANY",9,"Very satisfied","Continue to work","Favor",12,14,3
"Working part time",38,"Divorced",2,1,71,9,5,9,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",70,"Should be legal","NO","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",14,1,21
"Retired",36,"Married",11,3,53,4,5,19,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",5,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Stop working","Favor",12,10,1
"Keeping house",33,"Divorced",15,3,45,9,19,20,"Bachelor's","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",11,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","HARDLY ANY","HARDLY ANY",30,"A little dissatisfied","Stop working","Favor",14,10,4
"Unemployed, laid off, looking for work",18,"Never married",11,1,23,9,5,7,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",563,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","HARDLY ANY","A GREAT DEAL","A GREAT DEAL","ONLY SOME",1,"Very satisfied","Continue to work","Favor",2,14,16
"Working part time",61,"Separated",15,3,57,5,7,11,"Bachelor's","MALE","White","YES","$10,000 to $14,999","$25000 OR MORE",41,"Should be legal","YES","Not too happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",2,16,2
"Unemployed, laid off, looking for work",54,"Never married",11,9,12,4,5,16,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",74,"Should be legal","YES","Very happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",13,10,1
"Working full time",37,"Never married",19,3,16,5,15,18,"Less than high school","MALE","Other","NO","$15,000 to $19,999","LT $1000",4,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Stop working","Favor",13,10,21
"Working full time",33,"Divorced",16,4,25,10,14,9,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",69,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",24,"Moderately satisfied","Continue to work","Favor",9,1,1
"Working full time",64,"Widowed",15,3,27,5,10,5,"Bachelor's","FEMALE","White","YES","$15,000 to $19,999","$25000 OR MORE",3,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",5,"Moderately satisfied","Continue to work","Favor",9,10,1
"Keeping house",13,"Never married",20,6,25,21,21,3,"Less than high school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",17,"Should be legal","YES","Not too happy","VERY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME",1,"Very satisfied","Continue to work","Favor",14,14,1
"Retired",25,"Married",1,3,38,7,18,5,"High school","MALE","White","YES","$25,000 or more","$10000 - 14999",64,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",14,2,1
"Keeping house",24,"Never married",17,1,18,8,9,14,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",8175,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","HARDLY ANY","ONLY SOME","A GREAT DEAL","HARDLY ANY",42,"A little dissatisfied","Continue to work","Oppose",12,16,1
"Retired",22,"Married",2,2,39,7,5,5,"Less than high school","FEMALE","White","YES","$20,000 to $24,999","$25000 OR MORE",3,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","HARDLY ANY","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",2,15,21
"Working full time",48,"Never married",2,3,8,14,18,9,"High school","MALE","Other","NO","$25,000 or more","$20000 - 24999",245,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","HARDLY ANY","A GREAT DEAL",1,"Very satisfied","Continue to work","Favor",11,1,16
"Working full time",28,"Never married",16,3,53,7,5,21,"Graduate","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",2099,"Should be legal","NO","Very happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","HARDLY ANY",42,"A little dissatisfied","Continue to work","Favor",9,15,11
"Working part time",38,"Widowed",2,2,54,14,9,5,"Graduate","FEMALE","White","YES","$25,000 or more","$20000 - 24999",14,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"A little dissatisfied","Stop working","Favor",2,14,1
"Working full time",30,"Married",2,2,40,8,14,7,"High school","MALE","White","YES","$25,000 or more","$10000 - 14999",6,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","A GREAT DEAL","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Continue to work","Favor",14,17,11
"Working full time",33,"Married",17,1,48,6,14,8,"High school","MALE","Other","NO","$25,000 or more","$25000 OR MORE",3793,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",3,2,1
"Working full time",34,"Married",16,6,23,21,7,5,"Less than high school","MALE","Other","NO","$25,000 or more","$15000 - 19999",2099,"Should be legal","NO","Not too happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",9,1,1
"Working full time",24,"Married",11,3,32,5,5,5,"Bachelor's","FEMALE","White","YES","$15,000 to $19,999","$4000 TO 4999",3,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Routine","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME",1,"Very satisfied","Continue to work","Favor",14,17,1
"Unemployed, laid off, looking for work",33,"Married",16,1,23,9,20,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",1,"Should not be legal","YES","Not too happy","VERY HAPPY","Routine","HARDLY ANY","A GREAT DEAL","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",2,14,1
"Retired",17,"Married",11,7,39,9,5,18,"Associate/junior college","FEMALE","White","YES","$15,000 to $19,999","$25000 OR MORE",93,"Should be legal","YES","Not too happy","VERY HAPPY","Dull","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",12,15,1
"Working full time",33,"Married",15,3,22,4,2,6,"High school","MALE","White","YES","$6,000 to $6,999","$25000 OR MORE",19,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"Very satisfied","Continue to work","Favor",9,14,1
"Unemployed, laid off, looking for work",33,"Never married",2,1,2,5,1,17,"High school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",84,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",32,"Very satisfied","Continue to work","Favor",2,10,1
"Working full time",33,"Never married",2,5,9,9,5,5,"Graduate","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",602,"Should not be legal","YES","Very happy","PRETTY HAPPY","Routine","HARDLY ANY","HARDLY ANY","HARDLY ANY","HARDLY ANY",42,"Very satisfied","Stop working","Favor",1,10,1
"Working full time",33,"Never married",11,4,8,7,5,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",134,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","HARDLY ANY",4,"A little dissatisfied","Continue to work","Favor",9,15,1
"Keeping house",33,"Married",11,1,11,9,18,9,"Bachelor's","FEMALE","Other","NO","$25,000 or more","$25000 OR MORE",8175,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",14,"Very satisfied","Continue to work","Favor",17,10,1
"Working full time",3,"Married",15,3,42,14,18,5,"Graduate","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",260,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",19,"Very satisfied","Continue to work","Favor",2,16,3
"With a job, but not at work because of temporary illness, vacation, strike",33,"Separated",15,4,46,8,5,20,"High school","MALE","Black","YES","$20,000 to $24,999","$25000 OR MORE",19,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",2,15,1
"Retired",35,"Never married",15,4,39,8,20,9,"Graduate","FEMALE","White","NO","$20,000 to $24,999","$25000 OR MORE",285,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","HARDLY ANY","HARDLY ANY",42,"Moderately satisfied","Stop working","Favor",1,17,1
"Working part time",44,"Married",1,1,32,5,5,5,"High school","FEMALE","White","NO","$15,000 to $19,999","$25000 OR MORE",67,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",9,15,1
"Retired",33,"Never married",15,2,71,5,9,16,"Bachelor's","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",29,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Continue to work","Oppose",9,10,1
"Working part time",33,"Married",15,3,23,11,5,9,"Graduate","MALE","White","YES","$25,000 or more","$15000 - 19999",2,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Stop working","Favor",2,10,1
"Working full time",34,"Widowed",11,1,53,9,9,16,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",29,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Very satisfied","Continue to work","Oppose",12,10,7
"In school",29,"Married",17,1,44,6,5,20,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",13,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","A GREAT DEAL","ONLY SOME",30,"Moderately satisfied","Continue to work","Favor",9,10,1
"Other",20,"Married",5,4,26,6,8,5,"High school","FEMALE","Other","NO","$25,000 or more","$25000 OR MORE",29,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",9,14,1
"Working full time",33,"Separated",2,1,29,20,9,5,"Bachelor's","FEMALE","Other","NO","$25,000 or more","$25000 OR MORE",462,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Stop working","Favor",9,14,1
"Working full time",33,"Divorced",11,1,33,9,17,6,"Associate/junior college","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",57,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","ONLY SOME","A GREAT DEAL",16,"A little dissatisfied","Continue to work","Favor",18,10,8
"Retired",33,"Never married",11,8,16,9,10,5,"Bachelor's","FEMALE","White","YES","$25,000 or more","$15000 - 19999",2696,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Dull","ONLY SOME","A GREAT DEAL","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",1,3,8
"Working full time",54,"Divorced",18,3,55,9,1,9,"Less than high school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",136,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",38,"Moderately satisfied","Continue to work","Favor",9,2,8
"Working full time",17,"Married",15,3,56,7,5,21,"High school","MALE","White","YES","$25,000 or more","$15000 - 19999",75,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","HARDLY ANY","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",2,19,6
"Working part time",32,"Divorced",2,1,8,7,7,8,"High school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",714,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Very dissatisfied","Continue to work","Favor",9,3,13
"Working full time",58,"Divorced",18,2,8,5,5,5,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",144,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"Very satisfied","Continue to work","Favor",2,15,1
"Working full time",33,"Married",20,4,29,10,5,5,"Less than high school","FEMALE","White","NO","$20,000 to $24,999","$25000 OR MORE",60,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","HARDLY ANY","ONLY SOME",42,"A little dissatisfied","Continue to work","Favor",12,14,2
"Working part time",24,"Never married",11,1,13,7,9,5,"Bachelor's","FEMALE","Black","YES","$10,000 to $14,999","$6000 TO 6999",8175,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"Very satisfied","Stop working","Favor",9,10,3
"Other",28,"Separated",19,1,52,5,5,5,"Associate/junior college","MALE","Black","YES","$25,000 or more","$25000 OR MORE",319,"Should be legal","YES","Not too happy","PRETTY HAPPY","Exciting","HARDLY ANY","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,2,15
"Working part time",13,"Married",15,1,38,20,17,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",118,"Should be legal","YES","Pretty happy","NOT TOO HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",5,"A little dissatisfied","Continue to work","Favor",12,1,1
"Working full time",44,"Married",2,4,31,9,5,18,"Bachelor's","MALE","Other","NO","$25,000 or more","$25000 OR MORE",43,"Should not be legal","NO","Pretty happy","PRETTY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","HARDLY ANY",42,"A little dissatisfied","Continue to work","Favor",2,2,11
"Working full time",44,"Separated",20,2,63,5,7,5,"Less than high school","FEMALE","Other","NO","$20,000 to $24,999","$25000 OR MORE",2696,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",13,14,16
"Working full time",33,"Married",15,4,6,8,7,7,"High school","FEMALE","White","YES","$25,000 or more","$8000 TO 9999",21,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","HARDLY ANY","HARDLY ANY",11,"Very satisfied","Continue to work","Favor",9,10,2
"Other",36,"Married",15,4,22,5,9,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",5,"Should not be legal","YES","Very happy","VERY HAPPY","Dull","ONLY SOME","HARDLY ANY","A GREAT DEAL","A GREAT DEAL",42,"Moderately satisfied","Continue to work","Favor",13,10,1
"Working full time",44,"Married",11,3,8,5,5,6,"Less than high school","FEMALE","White","YES","$15,000 to $19,999","$25000 OR MORE",19,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME",6,"Very satisfied","Stop working","Favor",2,17,8
"Working full time",33,"Never married",11,1,24,9,20,3,"Bachelor's","FEMALE","White","YES","$25,000 or more","$20000 - 24999",43,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Very satisfied","Stop working","Favor",2,16,15
"Working full time",33,"Never married",2,1,39,7,9,9,"Graduate","MALE","White","YES","$25,000 or more","$25000 OR MORE",8175,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",5,"Moderately satisfied","Continue to work","Favor",1,14,15
"Working full time",33,"Widowed",19,3,54,5,5,5,"Less than high school","FEMALE","White","NO","$25,000 or more","$20000 - 24999",166,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","HARDLY ANY","ONLY SOME","ONLY SOME","HARDLY ANY",38,"Very satisfied","Continue to work","Favor",9,10,5
"Keeping house",44,"Married",11,1,39,7,7,9,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",28,"Should be legal","NO","Very happy","PRETTY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Stop working","Favor",1,1,1
"Working full time",31,"Never married",17,1,18,9,6,5,"Less than high school","MALE","White","YES","$25,000 or more","$25000 OR MORE",11,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",1,"Very satisfied","Continue to work","Favor",3,10,18
"Retired",49,"Never married",11,1,17,7,9,18,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$20000 - 24999",609,"Should be legal","YES","Very happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",9,18,1
"Working full time",38,"Married",11,3,30,5,5,7,"Bachelor's","FEMALE","White","YES","$25,000 or more","$15000 - 19999",109,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Stop working","Favor",12,15,1
"Working part time",33,"Married",11,3,17,9,5,7,"Graduate","FEMALE","White","YES","$15,000 to $19,999","$25000 OR MORE",23,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"A little dissatisfied","Continue to work","Favor",14,16,1
"Keeping house",7,"Married",15,3,48,8,9,7,"Bachelor's","FEMALE","Other","NO","$20,000 to $24,999","$25000 OR MORE",60,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Continue to work","Favor",9,10,1
"Keeping house",36,"Married",18,3,53,10,5,18,"High school","MALE","White","YES","$10,000 to $14,999","$8000 TO 9999",93,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",30,"Very satisfied","Continue to work","Favor",14,15,15
"Working full time",61,"Never married",2,3,29,9,8,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",39,"Should be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",9,14,1
"Working full time",25,"Married",2,1,21,9,1,15,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",117,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",26,"Moderately satisfied","Stop working","Favor",2,17,14
"Retired",49,"Married",15,8,36,4,9,19,"High school","MALE","Black","YES","$25,000 or more","$20000 - 24999",10,"Should not be legal","YES","Very happy","PRETTY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","HARDLY ANY",21,"Moderately satisfied","Continue to work","Favor",2,14,4
"Working full time",54,"Married",17,5,36,7,20,3,"Less than high school","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",1307,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,10,1
