"wrkstat","hrs1","marital","sibs","childs","age","educ","paeduc","maeduc","degree","sex","race","born","income","rincome","size","grass","postlife","happy","hapmar","life","coneduc","conpress","conmedic","contv","weekswrk","satjob","richwork","sexeduc","tvhours","hrsrelax","mntlhlth"
"Retired",47,"Divorced",2,2,31,5,15,3,"Less than high school","MALE","Other","YES","$25,000 or more","$7000 TO 7999",8175,"Should be legal","YES","Not too happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"Very satisfied","Stop working","Favor",2,2,1
"Working part time",18,"Divorced",20,4,38,3,14,20,"Less than high school","FEMALE","White","NO","$25,000 or more","$6000 TO 6999",43,"Should be legal","NO","Very happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",9,15,2
"Retired",22,"Married",2,2,39,7,5,5,"Less than high school","FEMALE","White","YES","$20,000 to $24,999","$25000 OR MORE",3,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","HARDLY ANY","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",2,15,21
"Working full time",44,"Never married",11,3,1,5,5,7,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",3793,"Should be legal","NO","Pretty happy","NOT TOO HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Stop working","Favor",13,10,1
"Working part time",33,"Never married",2,1,27,5,18,7,"Graduate","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",19,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","HARDLY ANY","ONLY SOME","A GREAT DEAL","HARDLY ANY",35,"Very satisfied","Continue to work","Favor",1,17,11
"Working full time",31,"Separated",11,3,23,10,18,14,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",4,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",9,14,3
"Working full time",28,"Separated",11,4,25,5,18,18,"High school","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",14,"Should be legal","YES","Not too happy","PRETTY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","ONLY SOME","ONLY SOME",40,"Moderately satisfied","Continue to work","Favor",9,16,6
"Retired",33,"Widowed",17,1,47,9,14,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",12,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",18,"Very satisfied","Continue to work","Favor",9,1,21
"Working part time",44,"Never married",16,1,10,6,18,9,"High school","MALE","Black","YES","$25,000 or more","$15000 - 19999",49,"Should be legal","YES","Very happy","VERY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",14,15,1
"Keeping house",33,"Married",15,3,13,9,9,9,"Bachelor's","FEMALE","White","NO","$25,000 or more","$10000 - 14999",84,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",39,"Very satisfied","Continue to work","Favor",9,15,1
"Working full time",28,"Never married",1,1,12,11,5,9,"Bachelor's","MALE","Other","NO","$20,000 to $24,999","$25000 OR MORE",14,"Should be legal","NO","Very happy","VERY HAPPY","Dull","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",26,"Very satisfied","Continue to work","Favor",12,14,1
"Retired",30,"Never married",1,3,71,9,5,9,"High school","MALE","White","YES","$15,000 to $19,999","$20000 - 24999",260,"Should be legal","NO","Very happy","PRETTY HAPPY","Dull","HARDLY ANY","HARDLY ANY","A GREAT DEAL","ONLY SOME",21,"A little dissatisfied","Stop working","Favor",2,1,1
"Keeping house",33,"Widowed",2,4,60,9,9,9,"High school","FEMALE","White","YES","$25,000 or more","$3000 TO 3999",28,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",30,"Moderately satisfied","Continue to work","Favor",1,3,2
"Working full time",58,"Married",16,1,30,3,5,5,"High school","MALE","Other","YES","$25,000 or more","$10000 - 14999",144,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,1,5
"Working part time",24,"Married",11,1,51,9,6,1,"Graduate","FEMALE","White","YES","$10,000 to $14,999","$5000 TO 5999",67,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,1,3
"Working full time",28,"Married",16,6,48,11,4,5,"Graduate","MALE","White","YES","$25,000 or more","$3000 TO 3999",14,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",30,"Moderately satisfied","Continue to work","Favor",10,15,1
"Working full time",44,"Never married",2,3,1,7,5,7,"High school","FEMALE","White","YES","$20,000 to $24,999","$7000 TO 7999",63,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",5,"A little dissatisfied","Continue to work","Favor",2,15,1
"Keeping house",33,"Never married",11,3,61,9,20,11,"Less than high school","FEMALE","Black","YES","$10,000 to $14,999","$20000 - 24999",600,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",23,"A little dissatisfied","Continue to work","Favor",14,15,1
"Retired",48,"Married",15,4,47,9,5,15,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",3,"Should not be legal","YES","Not too happy","PRETTY HAPPY","Dull","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",38,"Very satisfied","Continue to work","Favor",12,10,1
"Working full time",33,"Married",1,1,29,11,20,9,"High school","MALE","White","YES","$25,000 or more","$10000 - 14999",8175,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME",29,"Very satisfied","Stop working","Favor",9,14,1
"Working full time",28,"Widowed",11,3,36,9,5,18,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",8,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",3,"Moderately satisfied","Stop working","Favor",2,16,1
"Unemployed, laid off, looking for work",38,"Married",15,3,29,6,9,5,"Bachelor's","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",27,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME",42,"A little dissatisfied","Continue to work","Favor",4,14,1
"Keeping house",17,"Never married",2,2,31,5,9,5,"Bachelor's","MALE","Black","YES","$25,000 or more","$25000 OR MORE",714,"Should not be legal","YES","Pretty happy","VERY HAPPY","Dull","ONLY SOME","ONLY SOME","HARDLY ANY","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",12,15,1
"Working full time",24,"Married",11,3,32,5,5,5,"Bachelor's","FEMALE","White","YES","$15,000 to $19,999","$4000 TO 4999",3,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Routine","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME",1,"Very satisfied","Continue to work","Favor",14,17,1
"Retired",33,"Separated",15,4,42,7,9,9,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",8175,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",12,15,21
"Working full time",44,"Married",2,3,22,9,5,5,"Bachelor's","FEMALE","White","YES","$25,000 or more","$15000 - 19999",16,"Should be legal","YES","Pretty happy","NOT TOO HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",30,"Moderately satisfied","Continue to work","Favor",13,2,6
"Working full time",15,"Separated",17,1,53,10,5,9,"High school","MALE","White","NO","$1,000 to $2,999","$8000 TO 9999",8175,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME",42,"A little dissatisfied","Stop working","Favor",12,14,1
"Keeping house",33,"Never married",2,3,57,9,3,5,"High school","MALE","White","YES","$10,000 to $14,999","$25000 OR MORE",8,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","HARDLY ANY",44,"Very satisfied","Stop working","Favor",2,4,21
"Working full time",41,"Divorced",2,1,48,9,14,7,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",621,"Should not be legal","YES","Not too happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","HARDLY ANY","ONLY SOME",21,"Very satisfied","Continue to work","Favor",9,14,1
"Working part time",38,"Married",2,1,34,4,5,21,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",2099,"Should be legal","YES","Pretty happy","NOT TOO HAPPY","Exciting","HARDLY ANY","ONLY SOME","A GREAT DEAL","HARDLY ANY",3,"Very satisfied","Continue to work","Favor",2,15,1
"With a job, but not at work because of temporary illness, vacation, strike",38,"Never married",15,4,45,12,20,18,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",70,"Should not be legal","NO","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Stop working","Favor",9,15,3
"Unemployed, laid off, looking for work",24,"Separated",17,4,29,5,9,4,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",6,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",2,15,1
"Working full time",33,"Married",16,1,26,11,4,16,"Graduate","FEMALE","White","YES","Under $1,000","$25000 OR MORE",11,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Stop working","Favor",9,19,11
"Retired",49,"Married",2,3,33,9,21,5,"Graduate","MALE","White","YES","$25,000 or more","LT $1000",75,"Should be legal","NO","Not too happy","VERY HAPPY","Dull","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Stop working","Favor",17,10,21
"Working full time",15,"Widowed",15,1,26,11,20,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",46,"Should not be legal","NO","Pretty happy","PRETTY HAPPY","Routine","HARDLY ANY","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",2,16,1
"Working full time",54,"Married",17,2,42,7,9,11,"Associate/junior college","MALE","White","YES","$25,000 or more","$25000 OR MORE",40,"Should not be legal","NO","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",5,1,21
"Working full time",39,"Divorced",2,3,23,14,11,12,"Graduate","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",84,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,17,1
"Keeping house",35,"Never married",1,6,31,5,17,9,"Bachelor's","FEMALE","Other","NO","$25,000 or more","$20000 - 24999",29,"Should be legal","YES","Very happy","VERY HAPPY","Routine","HARDLY ANY","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",2,10,1
"Working full time",61,"Married",6,5,18,5,4,17,"Less than high school","FEMALE","Other","NO","$10,000 to $14,999","$25000 OR MORE",3793,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",16,"Very satisfied","Continue to work","Favor",15,10,6
"With a job, but not at work because of temporary illness, vacation, strike",13,"Never married",11,4,19,7,15,5,"High school","FEMALE","White","YES","$25,000 or more","$20000 - 24999",95,"Should be legal","NO","Very happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",2,19,21
"Keeping house",36,"Married",15,3,37,7,18,5,"Bachelor's","FEMALE","White","YES","Under $1,000","$25000 OR MORE",28,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",40,"Very satisfied","Continue to work","Favor",9,18,2
"With a job, but not at work because of temporary illness, vacation, strike",36,"Never married",18,3,30,6,1,9,"High school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",25,"Should not be legal","NO","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","HARDLY ANY","A GREAT DEAL",42,"Moderately satisfied","Continue to work","Favor",9,2,1
"Working full time",33,"Married",2,3,17,9,5,4,"Bachelor's","FEMALE","Black","YES","$25,000 or more","$10000 - 14999",166,"Should not be legal","NO","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","A GREAT DEAL","HARDLY ANY",30,"Very satisfied","Continue to work","Favor",13,15,4
"Working part time",44,"Separated",16,2,31,5,5,7,"High school","FEMALE","White","YES","$25,000 or more","$5000 TO 5999",74,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","ONLY SOME","HARDLY ANY",42,"Very satisfied","Stop working","Favor",9,10,6
"Working full time",13,"Married",15,3,45,7,5,21,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",28,"Should not be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME",1,"Very satisfied","Stop working","Favor",2,2,21
"With a job, but not at work because of temporary illness, vacation, strike",54,"Divorced",20,3,71,5,5,5,"Less than high school","FEMALE","Other","NO","$25,000 or more","$25000 OR MORE",399,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","A GREAT DEAL",1,"Moderately satisfied","Continue to work","Oppose",12,10,1
"Working part time",33,"Married",6,2,65,4,20,5,"Less than high school","FEMALE","White","NO","$25,000 or more","$6000 TO 6999",92,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Stop working","Favor",12,10,1
"Retired",17,"Married",11,7,39,9,5,18,"Associate/junior college","FEMALE","White","YES","$15,000 to $19,999","$25000 OR MORE",93,"Should be legal","YES","Not too happy","VERY HAPPY","Dull","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",12,15,1
"Working part time",35,"Never married",15,4,44,19,14,9,"High school","FEMALE","Other","NO","$15,000 to $19,999","$20000 - 24999",439,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",16,"Very satisfied","Stop working","Favor",15,14,1
"Retired",33,"Never married",2,3,12,14,5,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",600,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",15,"Moderately satisfied","Continue to work","Favor",13,10,5
"In school",33,"Separated",3,1,34,4,13,7,"Less than high school","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",3793,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"A little dissatisfied","Continue to work","Oppose",9,16,1
"Working full time",33,"Divorced",19,7,42,6,5,18,"High school","FEMALE","Black","YES","$5,000 to $5,999","$25000 OR MORE",24,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","HARDLY ANY","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",12,15,1
"Keeping house",62,"Never married",17,1,49,5,5,11,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",319,"Should not be legal","YES","Not too happy","VERY HAPPY","Dull","ONLY SOME","ONLY SOME","A GREAT DEAL","A GREAT DEAL",42,"Moderately satisfied","Continue to work","Favor",13,15,3
"Working full time",33,"Never married",11,1,17,4,4,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",36,"Should be legal","YES","Not too happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",1,16,1
"Keeping house",71,"Divorced",5,3,53,5,20,5,"Graduate","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",71,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","A GREAT DEAL",40,"Very satisfied","Stop working","Oppose",9,10,1
"In school",13,"Never married",18,1,12,7,5,5,"Associate/junior college","FEMALE","Other","YES","$25,000 or more","$25000 OR MORE",84,"Should not be legal","YES","Pretty happy","NOT TOO HAPPY","Exciting","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","ONLY SOME",41,"Very satisfied","Stop working","Favor",12,2,6
"Retired",52,"Never married",4,2,13,5,5,5,"High school","FEMALE","Black","YES","$10,000 to $14,999","$7000 TO 7999",19,"Should be legal","YES","Not too happy","PRETTY HAPPY","Dull","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",12,1,2
"Working full time",33,"Divorced",15,3,42,12,8,5,"Graduate","MALE","White","YES","$20,000 to $24,999","$25000 OR MORE",56,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME",30,"A little dissatisfied","Stop working","Favor",14,16,1
"Retired",31,"Married",2,3,49,5,8,17,"High school","MALE","White","YES","$25,000 or more","$20000 - 24999",2696,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","A GREAT DEAL","ONLY SOME",42,"Very dissatisfied","Continue to work","Favor",9,2,1
"Working full time",71,"Married",15,3,46,9,9,5,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",14,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",3,2,1
"Working full time",8,"Married",11,1,30,9,5,20,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",4,"Should be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","HARDLY ANY",42,"A little dissatisfied","Continue to work","Favor",2,15,5
"Retired",49,"Never married",11,1,17,7,9,18,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$20000 - 24999",609,"Should be legal","YES","Very happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",9,18,1
"Working full time",33,"Married",16,1,13,5,6,5,"Graduate","FEMALE","Black","YES","$25,000 or more","$10000 - 14999",3,"Should be legal","YES","Very happy","PRETTY HAPPY","Dull","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Stop working","Favor",17,15,1
"Working full time",33,"Married",2,2,25,5,5,18,"High school","FEMALE","Black","YES","$25,000 or more","$8000 TO 9999",43,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"A little dissatisfied","Stop working","Favor",9,2,1
"Working full time",23,"Divorced",2,1,21,5,15,5,"High school","MALE","White","YES","$25,000 or more","$20000 - 24999",64,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","HARDLY ANY",30,"Moderately satisfied","Continue to work","Favor",14,1,4
"Working full time",40,"Never married",17,1,14,11,5,9,"High school","FEMALE","Black","YES","$25,000 or more","$7000 TO 7999",9,"Should be legal","YES","Very happy","NOT TOO HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"A little dissatisfied","Continue to work","Favor",14,2,4
"Retired",54,"Never married",17,3,12,9,18,1,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",39,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Stop working","Favor",2,15,1
"With a job, but not at work because of temporary illness, vacation, strike",33,"Never married",18,7,5,5,5,5,"Associate/junior college","MALE","White","YES","$20,000 to $24,999","$10000 - 14999",32,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",38,"Very satisfied","Stop working","Favor",13,16,1
"Keeping house",7,"Married",15,3,48,8,9,7,"Bachelor's","FEMALE","Other","NO","$20,000 to $24,999","$25000 OR MORE",60,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Continue to work","Favor",9,10,1
"Working part time",41,"Married",15,2,28,9,5,5,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",13,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","HARDLY ANY","HARDLY ANY",42,"Moderately satisfied","Stop working","Favor",15,15,1
"Working part time",33,"Never married",19,3,3,15,5,7,"High school","FEMALE","White","YES","$25,000 or more","$4000 TO 4999",95,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",3,17,3
"Working full time",7,"Widowed",2,2,66,10,9,5,"High school","FEMALE","White","YES","$20,000 to $24,999","$25000 OR MORE",41,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",29,"Moderately satisfied","Continue to work","Favor",2,10,1
"Retired",35,"Divorced",21,3,44,6,7,5,"High school","FEMALE","White","YES","$1,000 to $2,999","$25000 OR MORE",56,"Should be legal","YES","Not too happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Very dissatisfied","Continue to work","Favor",2,15,21
