"wrkstat","hrs1","marital","sibs","childs","age","educ","paeduc","maeduc","degree","sex","race","born","income","rincome","size","grass","postlife","happy","hapmar","life","coneduc","conpress","conmedic","contv","weekswrk","satjob","richwork","sexeduc","tvhours","hrsrelax","mntlhlth"
"Working full time",17,"Married",2,4,22,6,5,17,"Bachelor's","MALE","White","YES","$8,000 to $9,999","$25000 OR MORE",4,"Should not be legal","NO","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Stop working","Favor",9,10,11
"Working full time",24,"Never married",15,2,7,8,19,3,"High school","FEMALE","White","YES","$25,000 or more","LT $1000",74,"Should be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",15,10,1
"Retired",33,"Separated",15,4,42,7,9,9,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",8175,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",12,15,21
"Working full time",33,"Married",15,2,15,9,9,5,"Associate/junior college","MALE","White","YES","$20,000 to $24,999","$25000 OR MORE",946,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",41,"Very satisfied","Stop working","Favor",9,15,1
"Working full time",33,"Never married",15,3,57,14,14,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",32,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","HARDLY ANY","ONLY SOME","ONLY SOME","ONLY SOME",39,"Very satisfied","Stop working","Favor",9,10,1
"Working full time",41,"Never married",11,4,11,5,7,13,"High school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",714,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",1,15,1
"Working full time",31,"Separated",11,3,23,10,18,14,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",4,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",9,14,3
"Working full time",41,"Married",1,2,46,6,5,9,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",109,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME",1,"Moderately satisfied","Stop working","Favor",9,2,1
"Other",54,"Divorced",11,1,34,5,5,7,"Bachelor's","FEMALE","White","YES","$25,000 or more","$15000 - 19999",70,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","HARDLY ANY","ONLY SOME",30,"Moderately satisfied","Continue to work","Favor",13,10,4
"Working full time",33,"Never married",11,1,17,4,4,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",36,"Should be legal","YES","Not too happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",1,16,1
"Retired",33,"Widowed",17,1,47,9,14,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",12,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",18,"Very satisfied","Continue to work","Favor",9,1,21
"Working part time",33,"Married",6,2,65,4,20,5,"Less than high school","FEMALE","White","NO","$25,000 or more","$6000 TO 6999",92,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Stop working","Favor",12,10,1
"Working full time",33,"Married",18,1,11,9,5,21,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",29,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"A little dissatisfied","Continue to work","Favor",12,18,4
"Working full time",33,"Married",11,3,22,7,5,5,"High school","MALE","Other","YES","$25,000 or more","$20000 - 24999",1307,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","HARDLY ANY","ONLY SOME","HARDLY ANY","ONLY SOME",42,"Very satisfied","Continue to work","Favor",13,15,8
"Working full time",33,"Never married",11,2,20,9,7,5,"High school","MALE","Other","YES","$25,000 or more","$20000 - 24999",29,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",12,10,1
"With a job, but not at work because of temporary illness, vacation, strike",60,"Married",18,2,23,9,9,16,"High school","FEMALE","White","YES","$25,000 or more","$10000 - 14999",64,"Should not be legal","NO","Very happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",12,17,3
"Working full time",33,"Married",11,3,37,9,13,5,"Graduate","MALE","White","YES","$25,000 or more","$1000 TO 2999",602,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","ONLY SOME","HARDLY ANY",30,"Very satisfied","Continue to work","Favor",12,1,1
"Working full time",7,"Widowed",2,2,66,10,9,5,"High school","FEMALE","White","YES","$20,000 to $24,999","$25000 OR MORE",41,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",29,"Moderately satisfied","Continue to work","Favor",2,10,1
"Working full time",66,"Married",16,2,39,5,5,5,"High school","FEMALE","White","YES","$20,000 to $24,999","$10000 - 14999",11,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",12,16,1
"Keeping house",44,"Never married",16,7,42,6,9,5,"High school","FEMALE","Black","YES","$25,000 or more","$15000 - 19999",741,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Stop working","Favor",9,15,1
"Working part time",44,"Divorced",17,4,51,5,9,5,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",2099,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Dull","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",38,"Very satisfied","Continue to work","Favor",9,15,1
"Working full time",38,"Divorced",16,6,17,5,20,5,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",1,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Stop working","Favor",13,10,2
"Keeping house",71,"Never married",21,2,54,7,4,7,"Less than high school","FEMALE","White","NO","$15,000 to $19,999","$25000 OR MORE",21,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","A GREAT DEAL",42,"Moderately satisfied","Continue to work","Favor",13,10,2
"Unemployed, laid off, looking for work",13,"Married",11,5,52,4,5,9,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",95,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Stop working","Favor",2,17,7
"Working full time",33,"Never married",11,4,8,7,5,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",134,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","HARDLY ANY",4,"A little dissatisfied","Continue to work","Favor",9,15,1
"Keeping house",33,"Married",15,3,26,9,7,20,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",14,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",5,"Moderately satisfied","Continue to work","Favor",14,17,5
"Working full time",60,"Separated",16,1,23,11,3,3,"Associate/junior college","FEMALE","White","YES","$25,000 or more","LT $1000",64,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",26,"Very satisfied","Continue to work","Favor",2,15,1
"Retired",49,"Married",2,3,33,9,21,5,"Graduate","MALE","White","YES","$25,000 or more","LT $1000",75,"Should be legal","NO","Not too happy","VERY HAPPY","Dull","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Stop working","Favor",17,10,21
"Working part time",18,"Never married",19,4,36,5,5,1,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",16,"Should not be legal","YES","Pretty happy","NOT TOO HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",38,"Very satisfied","Continue to work","Favor",13,10,15
"Working part time",44,"Never married",16,1,10,6,18,9,"High school","MALE","Black","YES","$25,000 or more","$15000 - 19999",49,"Should be legal","YES","Very happy","VERY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",14,15,1
"Working full time",33,"Married",8,2,21,6,9,5,"High school","MALE","Black","YES","$25,000 or more","LT $1000",16,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","HARDLY ANY","A GREAT DEAL","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",12,10,1
"Working full time",71,"Married",15,3,46,9,9,5,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",14,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",3,2,1
"Working full time",54,"Never married",16,3,8,7,6,18,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",11,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",2,14,1
"Working full time",57,"Married",1,7,15,6,3,9,"High school","MALE","Other","YES","$25,000 or more","$15000 - 19999",439,"Should be legal","YES","Not too happy","PRETTY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","ONLY SOME",38,"Very satisfied","Continue to work","Favor",2,14,1
"Other",24,"Separated",15,1,69,7,5,14,"High school","MALE","Black","NO","$25,000 or more","$25000 OR MORE",71,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",13,1,4
"Working full time",38,"Never married",2,1,11,10,5,5,"Associate/junior college","MALE","White","YES","$25,000 or more","$25000 OR MORE",67,"Should be legal","YES","Pretty happy","NOT TOO HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME",1,"A little dissatisfied","Stop working","Favor",9,1,6
"Working full time",54,"Divorced",16,3,21,9,7,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",3,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","HARDLY ANY","ONLY SOME",36,"Very satisfied","Continue to work","Favor",13,15,1
"Working full time",70,"Never married",15,1,35,11,9,5,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",1446,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","A GREAT DEAL",1,"Very satisfied","Continue to work","Favor",9,3,5
"Working part time",7,"Widowed",16,2,58,8,14,5,"Bachelor's","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",43,"Should not be legal","NO","Not too happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Continue to work","Favor",13,10,3
"Working full time",33,"Married",17,5,4,5,20,5,"Bachelor's","MALE","Black","YES","$25,000 or more","$25000 OR MORE",67,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",26,"Very satisfied","Stop working","Favor",18,16,1
"Working full time",33,"Married",15,3,51,14,9,8,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",3,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",30,"A little dissatisfied","Stop working","Favor",15,1,5
"Working full time",54,"Never married",11,3,26,10,5,7,"Graduate","MALE","White","YES","$25,000 or more","$20000 - 24999",44,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Stop working","Favor",9,15,1
"With a job, but not at work because of temporary illness, vacation, strike",38,"Never married",15,1,1,10,5,5,"Less than high school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",105,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","HARDLY ANY","ONLY SOME",40,"Very satisfied","Continue to work","Oppose",13,19,1
"Working full time",54,"Widowed",15,4,64,5,6,5,"Bachelor's","MALE","White","YES","$25,000 or more","$8000 TO 9999",2696,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",12,10,3
"In school",33,"Married",11,1,17,9,18,5,"Bachelor's","MALE","White","YES","$25,000 or more","$15000 - 19999",36,"Should not be legal","YES","Very happy","PRETTY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",38,"Moderately satisfied","Stop working","Favor",16,2,16
"Keeping house",66,"Married",16,2,35,14,14,5,"High school","FEMALE","White","NO","$4,000 to $4,999","$8000 TO 9999",26,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Oppose",2,10,1
"Retired",38,"Never married",2,3,8,7,3,14,"High school","FEMALE","Other","YES","$25,000 or more","$25000 OR MORE",124,"Should be legal","NO","Very happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","ONLY SOME","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",13,14,1
"Working part time",44,"Married",1,1,32,5,5,5,"High school","FEMALE","White","NO","$15,000 to $19,999","$25000 OR MORE",67,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",9,15,1
"Working full time",33,"Married",20,4,31,13,1,1,"Less than high school","FEMALE","Other","NO","$25,000 or more","$10000 - 14999",3793,"Should be legal","NO","Very happy","NOT TOO HAPPY","Routine","ONLY SOME","A GREAT DEAL","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",15,10,15
"Working full time",33,"Married",11,1,48,9,20,5,"High school","FEMALE","White","YES","$25,000 or more","$3000 TO 3999",134,"Should be legal","YES","Not too happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",35,"Moderately satisfied","Stop working","Favor",2,20,2
"Working full time",63,"Married",15,3,17,9,13,7,"High school","FEMALE","Other","NO","$25,000 or more","$25000 OR MORE",67,"Should be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",40,"A little dissatisfied","Continue to work","Favor",12,15,6
"Working part time",13,"Married",15,1,38,20,17,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",118,"Should be legal","YES","Pretty happy","NOT TOO HAPPY","Routine","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",5,"A little dissatisfied","Continue to work","Favor",12,1,1
"Working full time",33,"Divorced",15,2,19,5,8,14,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",30,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","HARDLY ANY","ONLY SOME",1,"Moderately satisfied","Continue to work","Oppose",9,16,6
"Working full time",33,"Never married",11,1,10,14,20,20,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",1526,"Should be legal","NO","Not too happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",40,"Very satisfied","Continue to work","Favor",9,15,21
"Retired",18,"Divorced",2,3,7,9,11,7,"High school","FEMALE","White","YES","$10,000 to $14,999","$25000 OR MORE",118,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME",1,"Very satisfied","Stop working","Favor",2,14,1
"Keeping house",38,"Never married",15,1,36,9,5,8,"High school","MALE","Other","YES","$25,000 or more","LT $1000",3,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME",35,"Very satisfied","Stop working","Favor",15,10,1
"Working full time",18,"Never married",11,1,25,9,9,18,"Associate/junior college","MALE","White","YES","$25,000 or more","$25000 OR MORE",71,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME",42,"Very satisfied","Stop working","Favor",12,10,2
"Working full time",37,"Married",18,3,17,5,9,9,"Graduate","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",621,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","HARDLY ANY","ONLY SOME",1,"Very satisfied","Continue to work","Oppose",9,10,1
"Working full time",58,"Divorced",18,2,8,5,5,5,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",144,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"Very satisfied","Continue to work","Favor",2,15,1
"Retired",38,"Married",11,4,71,17,19,8,"Bachelor's","FEMALE","Other","NO","$15,000 to $19,999","$25000 OR MORE",805,"Should not be legal","NO","Pretty happy","VERY HAPPY","Routine","HARDLY ANY","ONLY SOME","A GREAT DEAL","HARDLY ANY",33,"A little dissatisfied","Stop working","Favor",12,2,1
"Working full time",33,"Married",15,2,18,9,5,19,"Graduate","MALE","Other","NO","$25,000 or more","$25000 OR MORE",29,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",1,"Moderately satisfied","Continue to work","Favor",9,14,1
"Working part time",54,"Never married",18,1,8,9,9,9,"High school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",285,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME",27,"Moderately satisfied","Continue to work","Favor",2,10,3
"Retired",28,"Divorced",15,3,54,9,20,9,"Graduate","FEMALE","White","YES","$25,000 or more","$20000 - 24999",4,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",3,1,6
"Working full time",40,"Never married",17,1,14,11,5,9,"High school","FEMALE","Black","YES","$25,000 or more","$7000 TO 7999",9,"Should be legal","YES","Very happy","NOT TOO HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"A little dissatisfied","Continue to work","Favor",14,2,4
"Working full time",33,"Divorced",2,3,19,9,9,5,"Bachelor's","FEMALE","White","YES","$25,000 or more","$1000 TO 2999",32,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","HARDLY ANY","ONLY SOME","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",1,3,1
"Working part time",7,"Widowed",2,5,58,5,9,5,"High school","FEMALE","White","YES","$25,000 or more","$15000 - 19999",84,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME",42,"A little dissatisfied","Stop working","Favor",14,2,1
"Working part time",24,"Separated",19,1,41,7,5,7,"High school","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",3793,"Should not be legal","YES","Not too happy","VERY HAPPY","Exciting","HARDLY ANY","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",12,10,18
"Working full time",46,"Married",16,4,55,9,7,6,"Bachelor's","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",39,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",2,17,5
"Working full time",54,"Married",11,3,17,5,6,5,"High school","FEMALE","Other","YES","$25,000 or more","$25000 OR MORE",92,"Should be legal","NO","Very happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",23,"A little dissatisfied","Continue to work","Favor",2,10,3
"Working full time",13,"Widowed",11,1,18,7,20,14,"High school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",319,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","HARDLY ANY","HARDLY ANY","HARDLY ANY","ONLY SOME",1,"Very satisfied","Continue to work","Favor",9,16,2
"Working full time",29,"Never married",20,1,35,5,5,10,"Associate/junior college","MALE","White","YES","$8,000 to $9,999","LT $1000",4,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","A GREAT DEAL","ONLY SOME","HARDLY ANY",1,"Very satisfied","Continue to work","Oppose",2,19,6
"Working full time",13,"Married",11,1,15,5,3,9,"Graduate","MALE","White","YES","$25,000 or more","LT $1000",1526,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",13,1,1
"Unemployed, laid off, looking for work",38,"Never married",20,1,23,5,5,20,"High school","MALE","Black","YES","$25,000 or more","$25000 OR MORE",285,"Should not be legal","YES","Not too happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",15,"Moderately satisfied","Continue to work","Favor",9,14,1
