"wrkstat","hrs1","marital","sibs","childs","age","educ","paeduc","maeduc","degree","sex","race","born","income","rincome","size","grass","postlife","happy","hapmar","life","coneduc","conpress","conmedic","contv","weekswrk","satjob","richwork","sexeduc","tvhours","hrsrelax","mntlhlth"
"Unemployed, laid off, looking for work",33,"Never married",15,5,36,8,15,5,"High school","FEMALE","Black","YES","$25,000 or more","$25000 OR MORE",16,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Continue to work","Oppose",13,14,16
"Working part time",33,"Divorced",15,1,38,10,5,5,"Associate/junior college","MALE","White","YES","$25,000 or more","$25000 OR MORE",11,"Should not be legal","YES","Not too happy","PRETTY HAPPY","Exciting","HARDLY ANY","ONLY SOME","HARDLY ANY","A GREAT DEAL",1,"Very satisfied","Stop working","Favor",15,14,14
"Working full time",33,"Widowed",2,1,32,6,5,7,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",64,"Should not be legal","YES","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Stop working","Favor",2,14,1
"Working full time",33,"Married",11,3,43,8,9,20,"Bachelor's","MALE","White","NO","$25,000 or more","$15000 - 19999",26,"Should not be legal","NO","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","ONLY SOME","HARDLY ANY",42,"A little dissatisfied","Continue to work","Favor",1,1,1
"Retired",33,"Widowed",17,1,47,9,14,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",12,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",18,"Very satisfied","Continue to work","Favor",9,1,21
"With a job, but not at work because of temporary illness, vacation, strike",33,"Married",11,4,52,3,5,8,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",29,"Should not be legal","YES","Very happy","PRETTY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME",42,"Very satisfied","Stop working","Favor",12,16,2
"Working full time",13,"Separated",21,6,36,3,1,10,"Less than high school","FEMALE","White","YES","$25,000 or more","$7000 TO 7999",1198,"Should be legal","NO","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL",42,"Moderately satisfied","Continue to work","Favor",3,10,1
"Keeping house",35,"Never married",1,6,31,5,17,9,"Bachelor's","FEMALE","Other","NO","$25,000 or more","$20000 - 24999",29,"Should be legal","YES","Very happy","VERY HAPPY","Routine","HARDLY ANY","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Continue to work","Favor",2,10,1
"Working full time",33,"Married",16,1,26,11,4,16,"Graduate","FEMALE","White","YES","Under $1,000","$25000 OR MORE",11,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Stop working","Favor",9,19,11
"Keeping house",21,"Married",19,5,20,9,5,7,"Less than high school","MALE","White","YES","$25,000 or more","$25000 OR MORE",1198,"Should be legal","YES","Not too happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",35,"Moderately satisfied","Continue to work","Favor",9,14,21
"Retired",47,"Divorced",2,2,31,5,15,3,"Less than high school","MALE","Other","YES","$25,000 or more","$7000 TO 7999",8175,"Should be legal","YES","Not too happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",1,"Very satisfied","Stop working","Favor",2,2,1
"Working full time",33,"Married",1,3,52,5,5,9,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",4,"Should not be legal","YES","Very happy","PRETTY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","HARDLY ANY","A GREAT DEAL",42,"Very satisfied","Continue to work","Favor",2,15,6
"Working full time",1,"Married",17,4,46,5,7,5,"High school","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",11,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Stop working","Favor",2,16,2
"Keeping house",17,"Never married",2,2,31,5,9,5,"Bachelor's","MALE","Black","YES","$25,000 or more","$25000 OR MORE",714,"Should not be legal","YES","Pretty happy","VERY HAPPY","Dull","ONLY SOME","ONLY SOME","HARDLY ANY","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",12,15,1
"Working full time",54,"Never married",16,1,43,5,3,6,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",8175,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",38,"Very satisfied","Continue to work","Favor",9,14,1
"Working full time",13,"Married",18,1,32,10,7,5,"Less than high school","MALE","Other","NO","$25,000 or more","$25000 OR MORE",74,"Should be legal","NO","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",1,15,1
"Working part time",18,"Married",15,3,41,6,18,21,"Graduate","MALE","White","YES","$25,000 or more","$7000 TO 7999",16,"Should be legal","YES","Very happy","PRETTY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","A GREAT DEAL","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",14,5,1
"Working full time",53,"Never married",2,1,9,6,11,5,"High school","MALE","White","YES","$20,000 to $24,999","$25000 OR MORE",109,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Moderately satisfied","Stop working","Favor",2,17,1
"Working part time",61,"Separated",15,3,57,5,7,11,"Bachelor's","MALE","White","YES","$10,000 to $14,999","$25000 OR MORE",41,"Should be legal","YES","Not too happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",2,16,2
"Keeping house",50,"Divorced",11,3,37,5,14,5,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",4,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",14,10,1
"Working full time",33,"Never married",16,2,19,5,7,6,"Bachelor's","MALE","Black","YES","$25,000 or more","$25000 OR MORE",57,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","A GREAT DEAL","ONLY SOME","HARDLY ANY",8,"Very satisfied","Continue to work","Favor",2,10,8
"Retired",58,"Never married",11,4,62,11,5,15,"Less than high school","FEMALE","White","NO","$25,000 or more","$10000 - 14999",41,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Very satisfied","Stop working","Favor",15,10,1
"Working full time",53,"Widowed",2,2,43,5,5,6,"Less than high school","FEMALE","White","NO","$25,000 or more","$25000 OR MORE",8175,"Should not be legal","YES","Very happy","PRETTY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","HARDLY ANY","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",13,10,1
"Retired",33,"Never married",16,2,12,6,9,1,"High school","MALE","Other","YES","$25,000 or more","$25000 OR MORE",8,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",14,14,3
"Keeping house",54,"Never married",2,1,13,6,17,16,"Bachelor's","MALE","Other","YES","$25,000 or more","$25000 OR MORE",39,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME",1,"Very satisfied","Stop working","Favor",9,2,1
"Working full time",25,"Never married",11,3,18,4,5,5,"Bachelor's","FEMALE","White","YES","$25,000 or more","$20000 - 24999",1198,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",42,"Very satisfied","Stop working","Favor",17,5,18
"Keeping house",17,"Divorced",17,3,16,5,15,20,"Graduate","FEMALE","Black","NO","$10,000 to $14,999","$3000 TO 3999",166,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","HARDLY ANY","ONLY SOME",1,"Very satisfied","Continue to work","Favor",18,16,1
"Working full time",28,"Married",2,3,25,8,9,18,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",600,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","ONLY SOME","ONLY SOME",42,"Very satisfied","Stop working","Favor",9,17,16
"Keeping house",54,"Divorced",16,8,44,5,7,5,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",2696,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",12,16,11
"Working full time",33,"Divorced",1,3,60,5,5,9,"High school","FEMALE","White","YES","$10,000 to $14,999","$10000 - 14999",16,"Should be legal","NO","Pretty happy","PRETTY HAPPY","Routine","A GREAT DEAL","ONLY SOME","A GREAT DEAL","A GREAT DEAL",1,"Very satisfied","Stop working","Favor",2,15,15
"Working full time",54,"Divorced",11,3,39,9,19,5,"Bachelor's","FEMALE","Black","YES","$25,000 or more","$20000 - 24999",9,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","ONLY SOME","HARDLY ANY",16,"Moderately satisfied","Continue to work","Favor",2,15,1
"Working full time",33,"Married",2,1,20,10,20,4,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",245,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",9,14,1
"Keeping house",44,"Widowed",1,3,44,5,5,7,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",11,"Should not be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","HARDLY ANY","A GREAT DEAL",42,"A little dissatisfied","Continue to work","Favor",2,2,1
"Working full time",33,"Never married",15,2,16,6,5,7,"Less than high school","FEMALE","Black","YES","$25,000 or more","$6000 TO 6999",1198,"Should be legal","NO","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME",39,"Very satisfied","Continue to work","Favor",13,14,1
"Working full time",33,"Married",2,4,43,9,8,18,"Graduate","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",439,"Should be legal","NO","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","A GREAT DEAL",1,"Very satisfied","Continue to work","Favor",14,19,1
"Working full time",44,"Married",11,3,8,5,5,6,"Less than high school","FEMALE","White","YES","$15,000 to $19,999","$25000 OR MORE",19,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","ONLY SOME","ONLY SOME",6,"Very satisfied","Stop working","Favor",2,17,8
"Working full time",44,"Never married",1,1,20,5,5,11,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",17,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","A GREAT DEAL",39,"Very satisfied","Stop working","Favor",9,16,1
"Keeping house",41,"Married",2,4,59,5,9,4,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$7000 TO 7999",1307,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","ONLY SOME",44,"A little dissatisfied","Continue to work","Favor",9,14,2
"Keeping house",33,"Married",2,3,8,9,5,7,"Graduate","FEMALE","White","YES","$25,000 or more","$3000 TO 3999",1,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","ONLY SOME",35,"Very satisfied","Stop working","Favor",14,2,5
"Working part time",33,"Widowed",19,4,26,5,12,7,"High school","MALE","Black","YES","$25,000 or more","$4000 TO 4999",166,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","ONLY SOME","ONLY SOME",42,"Very satisfied","Stop working","Favor",9,16,2
"Keeping house",36,"Married",15,3,37,7,18,5,"Bachelor's","FEMALE","White","YES","Under $1,000","$25000 OR MORE",28,"Should be legal","YES","Very happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",40,"Very satisfied","Continue to work","Favor",9,18,2
"With a job, but not at work because of temporary illness, vacation, strike",38,"Never married",15,4,45,12,20,18,"Bachelor's","MALE","White","YES","$25,000 or more","$25000 OR MORE",70,"Should not be legal","NO","Very happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Stop working","Favor",9,15,3
"Retired",33,"Widowed",2,3,65,20,12,20,"Less than high school","MALE","White","NO","$25,000 or more","$25000 OR MORE",17,"Should be legal","YES","Very happy","VERY HAPPY","Routine","ONLY SOME","A GREAT DEAL","A GREAT DEAL","HARDLY ANY",42,"Very dissatisfied","Continue to work","Favor",2,16,1
"Keeping house",33,"Married",2,6,59,5,5,9,"Graduate","MALE","White","YES","$10,000 to $14,999","$25000 OR MORE",621,"Should not be legal","YES","Not too happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Stop working","Favor",9,14,6
"Working full time",37,"Never married",16,4,1,9,9,5,"High school","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",6,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","HARDLY ANY","ONLY SOME","HARDLY ANY",9,"Very satisfied","Continue to work","Favor",12,14,3
"Working part time",33,"Married",2,2,28,8,5,11,"Graduate","MALE","White","YES","$25,000 or more","$25000 OR MORE",44,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",42,"A little dissatisfied","Stop working","Favor",9,15,1
"Working full time",13,"Married",11,3,27,9,11,5,"Bachelor's","MALE","White","YES","$25,000 or more","$20000 - 24999",198,"Should not be legal","NO","Very happy","VERY HAPPY","Routine","HARDLY ANY","HARDLY ANY","A GREAT DEAL","ONLY SOME",14,"Very satisfied","Stop working","Favor",12,17,16
"Working part time",24,"Never married",11,1,13,7,9,5,"Bachelor's","FEMALE","Black","YES","$10,000 to $14,999","$6000 TO 6999",8175,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"Very satisfied","Stop working","Favor",9,10,3
"Keeping house",2,"Never married",18,2,36,4,8,7,"High school","MALE","Other","NO","$25,000 or more","$7000 TO 7999",3,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","ONLY SOME","HARDLY ANY",40,"Moderately satisfied","Stop working","Favor",9,2,1
"Working full time",33,"Widowed",16,4,56,6,15,7,"Less than high school","FEMALE","Black","NO","$15,000 to $19,999","$25000 OR MORE",21,"Should not be legal","YES","Very happy","PRETTY HAPPY","Routine","HARDLY ANY","ONLY SOME","HARDLY ANY","ONLY SOME",3,"Very satisfied","Stop working","Favor",13,10,1
"Working full time",12,"Married",2,2,20,14,20,20,"High school","MALE","White","YES","$25,000 or more","$25000 OR MORE",4,"Should not be legal","YES","Very happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",13,16,3
"Working full time",8,"Married",18,7,35,5,5,5,"High school","FEMALE","White","YES","$25,000 or more","$20000 - 24999",600,"Should not be legal","NO","Very happy","VERY HAPPY","Routine","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL","A GREAT DEAL",40,"Very satisfied","Continue to work","Oppose",17,15,1
"Working full time",33,"Married",11,4,42,8,9,14,"Graduate","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",94,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"Very satisfied","Continue to work","Favor",9,15,1
"Working full time",33,"Divorced",15,1,57,14,5,9,"High school","FEMALE","White","NO","$25,000 or more","$4000 TO 4999",137,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",23,"Moderately satisfied","Continue to work","Favor",1,14,6
"Keeping house",28,"Never married",11,3,15,9,5,7,"High school","MALE","White","YES","$25,000 or more","$20000 - 24999",336,"Should not be legal","YES","Very happy","VERY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","HARDLY ANY",42,"A little dissatisfied","Continue to work","Oppose",12,17,1
"Keeping house",49,"Never married",11,4,23,7,9,18,"High school","MALE","Black","YES","$10,000 to $14,999","$25000 OR MORE",1526,"Should not be legal","NO","Not too happy","PRETTY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","ONLY SOME",34,"Very satisfied","Stop working","Favor",1,1,1
"Working full time",46,"Married",15,2,11,12,5,9,"Associate/junior college","FEMALE","White","YES","$25,000 or more","$10000 - 14999",3,"Should not be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","ONLY SOME",1,"Moderately satisfied","Stop working","Favor",12,20,1
"Keeping house",49,"Married",18,2,30,7,7,5,"Associate/junior college","FEMALE","Other","YES","$25,000 or more","$25000 OR MORE",9,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","A GREAT DEAL","A GREAT DEAL","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",17,15,1
"Working full time",1,"Never married",19,2,20,5,8,21,"Less than high school","MALE","White","YES","$15,000 to $19,999","$25000 OR MORE",336,"Should be legal","YES","Pretty happy","VERY HAPPY","Dull","ONLY SOME","HARDLY ANY","A GREAT DEAL","HARDLY ANY",1,"Very satisfied","Continue to work","Favor",2,1,1
"Working full time",24,"Widowed",16,3,34,10,11,5,"Bachelor's","MALE","White","YES","$8,000 to $9,999","$10000 - 14999",3,"Should not be legal","YES","Pretty happy","VERY HAPPY","Dull","ONLY SOME","HARDLY ANY","ONLY SOME","A GREAT DEAL",1,"Moderately satisfied","Continue to work","Favor",9,10,1
"Working part time",33,"Married",15,3,23,11,5,9,"Graduate","MALE","White","YES","$25,000 or more","$15000 - 19999",2,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Stop working","Favor",2,10,1
"Retired",33,"Separated",3,1,22,9,5,5,"Associate/junior college","FEMALE","Other","YES","$25,000 or more","$25000 OR MORE",1446,"Should be legal","YES","Pretty happy","PRETTY HAPPY","Routine","A GREAT DEAL","ONLY SOME","ONLY SOME","ONLY SOME",1,"A little dissatisfied","Continue to work","Favor",2,14,15
"Retired",49,"Married",15,8,36,4,9,19,"High school","MALE","Black","YES","$25,000 or more","$20000 - 24999",10,"Should not be legal","YES","Very happy","PRETTY HAPPY","Exciting","A GREAT DEAL","ONLY SOME","A GREAT DEAL","HARDLY ANY",21,"Moderately satisfied","Continue to work","Favor",2,14,4
"Working full time",61,"Married",6,5,18,5,4,17,"Less than high school","FEMALE","Other","NO","$10,000 to $14,999","$25000 OR MORE",3793,"Should be legal","NO","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",16,"Very satisfied","Continue to work","Favor",15,10,6
"Working full time",33,"Married",2,3,27,14,9,5,"Graduate","FEMALE","White","YES","$25,000 or more","$25000 OR MORE",32,"Should be legal","YES","Pretty happy","VERY HAPPY","Routine","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME",1,"Moderately satisfied","Continue to work","Favor",1,16,16
"With a job, but not at work because of temporary illness, vacation, strike",33,"Never married",2,2,45,8,9,5,"High school","FEMALE","Black","YES","$10,000 to $14,999","$25000 OR MORE",16,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",42,"Very satisfied","Continue to work","Favor",12,14,9
"Working full time",44,"Married",2,3,22,9,5,5,"Bachelor's","FEMALE","White","YES","$25,000 or more","$15000 - 19999",16,"Should be legal","YES","Pretty happy","NOT TOO HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","HARDLY ANY",30,"Moderately satisfied","Continue to work","Favor",13,2,6
"Working full time",4,"Never married",15,1,57,5,11,5,"High school","MALE","Black","YES","$20,000 to $24,999","$25000 OR MORE",319,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","ONLY SOME","ONLY SOME",42,"Moderately satisfied","Continue to work","Favor",13,10,5
"Keeping house",19,"Divorced",2,1,11,5,7,7,"Associate/junior college","MALE","White","YES","$25,000 or more","$25000 OR MORE",118,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","ONLY SOME","ONLY SOME","A GREAT DEAL","HARDLY ANY",42,"Moderately satisfied","Stop working","Favor",14,15,3
"Keeping house",7,"Married",15,3,48,8,9,7,"Bachelor's","FEMALE","Other","NO","$20,000 to $24,999","$25000 OR MORE",60,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","A GREAT DEAL","HARDLY ANY","ONLY SOME","HARDLY ANY",1,"Moderately satisfied","Continue to work","Favor",9,10,1
"Working full time",33,"Never married",11,1,13,14,5,16,"Bachelor's","FEMALE","White","YES","$25,000 or more","$4000 TO 4999",105,"Should not be legal","YES","Pretty happy","PRETTY HAPPY","Exciting","ONLY SOME","HARDLY ANY","A GREAT DEAL","ONLY SOME",30,"Very satisfied","Stop working","Favor",12,14,21
"Working full time",33,"Divorced",11,2,28,5,5,4,"High school","FEMALE","Other","NO","$10,000 to $14,999","$25000 OR MORE",19,"Should be legal","YES","Pretty happy","VERY HAPPY","Exciting","HARDLY ANY","ONLY SOME","ONLY SOME","HARDLY ANY",42,"Very satisfied","Continue to work","Favor",9,17,1
"Retired",39,"Never married",15,4,42,4,9,1,"Less than high school","MALE","White","YES","$25,000 or more","$25000 OR MORE",60,"Should be legal","YES","Very happy","PRETTY HAPPY","Routine","ONLY SOME","HARDLY ANY","HARDLY ANY","ONLY SOME",23,"Moderately satisfied","Continue to work","Favor",9,14,6
